CODE,RXCUI2,STR,RELA,RXCUI1,STR
4024111,214626,HYDROCHLOROTHIAZIDE/VALSARTAN,has_part,69749,VALSARTAN
4024092,214627,HYDROCODONE/IBUPROFEN,has_part,5489,Hydrocodone
4024092,214627,HYDROCODONE/IBUPROFEN,has_part,5640,Ibuprofen
4023069,214628,HYDROCODONE/PHENYLEPHRINE,has_part,5489,Hydrocodone
4023069,214628,HYDROCODONE/PHENYLEPHRINE,has_part,8163,PHENYLEPHRINE
4022419,214629,HYDROCODONE/PHENYLPROPANOLAMINE,has_part,5489,Hydrocodone
4022419,214629,HYDROCODONE/PHENYLPROPANOLAMINE,has_part,8175,PHENYLPROPANOLAMINE
4022452,214631,HYDROCODONE/PSEUDOEPHEDRINE,has_part,5489,Hydrocodone
4022452,214631,HYDROCODONE/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4022609,214633,HYDROCODONE/PHENYLEPHRINE/PYRILAMINE,has_part,5489,Hydrocodone
4022609,214633,HYDROCODONE/PHENYLEPHRINE/PYRILAMINE,has_part,8163,PHENYLEPHRINE
4022609,214633,HYDROCODONE/PHENYLEPHRINE/PYRILAMINE,has_part,9009,PYRILAMINE
4022206,214646,HYDROFLUMETHIAZIDE/RESERPINE,has_part,5495,Hydroflumethiazide
4022206,214646,HYDROFLUMETHIAZIDE/RESERPINE,has_part,9260,RESERPINE
4023738,214652,IBUPROFEN/PSEUDOEPHEDRINE,has_part,5640,Ibuprofen
4023738,214652,IBUPROFEN/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4023956,214662,ISONIAZID/PYRAZINAMIDE/RIFAMPIN,has_part,6038,Isoniazid
4023956,214662,ISONIAZID/PYRAZINAMIDE/RIFAMPIN,has_part,8987,PYRAZINAMIDE
4023956,214662,ISONIAZID/PYRAZINAMIDE/RIFAMPIN,has_part,9384,RIFAMPIN
4022552,214664,ISOPROTERENOL/PHENYLEPHRINE,has_part,6054,Isoproterenol
4022552,214664,ISOPROTERENOL/PHENYLEPHRINE,has_part,8163,PHENYLEPHRINE
4023315,214665,KAOLIN/PECTIN,has_part,32987,PECTIN
4023315,214665,KAOLIN/PECTIN,has_part,6102,Kaolin
4024095,214671,LAMIVUDINE/ZIDOVUDINE,has_part,11413,ZIDOVUDINE
4024095,214671,LAMIVUDINE/ZIDOVUDINE,has_part,68244,LAMIVUDINE
4024160,214681,LOPERAMIDE/SIMETHICONE,has_part,6468,LOPERAMIDE
4024160,214681,LOPERAMIDE/SIMETHICONE,has_part,9796,SIMETHICONE
4023980,214682,LORATADINE/PSEUDOEPHEDRINE,has_part,28889,LORATADINE
4023980,214682,LORATADINE/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4023277,214685,MAGALDRATE/SIMETHICONE,has_part,29151,MAGALDRATE
4023277,214685,MAGALDRATE/SIMETHICONE,has_part,9796,SIMETHICONE
4023440,214687,"MAGNESIUM HYDROXIDE/MINERAL OIL",has_part,6581,"MAGNESIUM HYDROXIDE"
4023440,214687,"MAGNESIUM HYDROXIDE/MINERAL OIL",has_part,6972,"MINERAL OIL"
4022635,214689,"MAGNESIUM SALICYLATE/PHENYLTOLOXAMINE",has_part,33408,PHENYLTOLOXAMINE
4022635,214689,"MAGNESIUM SALICYLATE/PHENYLTOLOXAMINE",has_part,52364,"Magnesium Salicylate"
4022506,214691,MANNITOL/SORBITOL,has_part,6628,MANNITOL
4022506,214691,MANNITOL/SORBITOL,has_part,9945,SORBITOL
4022175,214699,MEPERIDINE/PROMETHAZINE,has_part,6754,MEPERIDINE
4022175,214699,MEPERIDINE/PROMETHAZINE,has_part,8745,PROMETHAZINE
4022370,214703,METHYCLOTHIAZIDE/RESERPINE,has_part,6860,METHYCLOTHIAZIDE
4022370,214703,METHYCLOTHIAZIDE/RESERPINE,has_part,9260,RESERPINE
4023293,214709,"MINERAL OIL/PHENOLPHTHALEIN",has_part,155122,Phenolphthalein
4023293,214709,"MINERAL OIL/PHENOLPHTHALEIN",has_part,6972,"MINERAL OIL"
4022241,214721,NALOXONE/PENTAZOCINE,has_part,7242,NALOXONE
4022241,214721,NALOXONE/PENTAZOCINE,has_part,8001,PENTAZOCINE
4022114,214758,PHENAZOPYRIDINE/SULFISOXAZOLE,has_part,10207,SULFISOXAZOLE
4022114,214758,PHENAZOPYRIDINE/SULFISOXAZOLE,has_part,8120,Phenazopyridine
4022129,214769,PHENYLEPHRINE/PROMETHAZINE,has_part,8163,PHENYLEPHRINE
4022129,214769,PHENYLEPHRINE/PROMETHAZINE,has_part,8745,PROMETHAZINE
4022832,214787,POLYTHIAZIDE/PRAZOSIN,has_part,8565,POLYTHIAZIDE
4022832,214787,POLYTHIAZIDE/PRAZOSIN,has_part,8629,PRAZOSIN
4022464,214788,POLYTHIAZIDE/RESERPINE,has_part,8565,POLYTHIAZIDE
4022464,214788,POLYTHIAZIDE/RESERPINE,has_part,9260,RESERPINE
4023745,214791,"POTASSIUM BICARBONATE/SODIUM BICARBONATE",has_part,34296,"POTASSIUM BICARBONATE"
4023745,214791,"POTASSIUM BICARBONATE/SODIUM BICARBONATE",has_part,36676,"SODIUM BICARBONATE"
4022671,214792,"POTASSIUM CHLORIDE/SODIUM CHLORIDE",has_part,8591,"CHLORIDE (AS POTASSIUM)"
4022671,214792,"POTASSIUM CHLORIDE/SODIUM CHLORIDE",has_part,9863,"sodium chloride nasal"
4022618,214793,"POTASSIUM IODIDE/THEOPHYLLINE",has_part,10438,THEOPHYLLINE
4022618,214793,"POTASSIUM IODIDE/THEOPHYLLINE",has_part,8597,"Potassium Iodide"
4023555,214806,PSEUDOEPHEDRINE/TERFENADINE,has_part,42330,TERFENADINE
4023555,214806,PSEUDOEPHEDRINE/TERFENADINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4022414,214807,PSEUDOEPHEDRINE/TRIPROLIDINE,has_part,10849,TRIPROLIDINE
4022414,214807,PSEUDOEPHEDRINE/TRIPROLIDINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4022453,214813,RESERPINE/TRICHLORMETHIAZIDE,has_part,10772,TRICHLORMETHIAZIDE
4022453,214813,RESERPINE/TRICHLORMETHIAZIDE,has_part,9260,RESERPINE
4023775,214829,"SODIUM BICARBONATE/SODIUM CITRATE",has_part,36676,"SODIUM BICARBONATE"
4023775,214829,"SODIUM BICARBONATE/SODIUM CITRATE",has_part,56466,"SODIUM CITRATE"
4024053,214866,TRANDOLAPRIL/VERAPAMIL,has_part,11170,VERAPAMIL
4024053,214866,TRANDOLAPRIL/VERAPAMIL,has_part,38454,TRANDOLAPRIL
4022243,214970,"ACETIC ACID/ALUMINUM ACETATE",has_part,168,"acetic acid otic"
4022243,214970,"ACETIC ACID/ALUMINUM ACETATE",has_part,17609,"ALUMINUM ACETATE"
4022526,215598,BELLADONNA/ERGOTAMINE/PHENOBARBITAL,has_part,1359,"BELLADONNA ALKALOIDS"
4022526,215598,BELLADONNA/ERGOTAMINE/PHENOBARBITAL,has_part,4025,Ergotamine
4022526,215598,BELLADONNA/ERGOTAMINE/PHENOBARBITAL,has_part,8134,PHENOBARBITAL
4023347,215830,"CALCIUM CARBONATE/VITAMIN D",has_part,11253,"VITAMIN D"
4023347,215830,"CALCIUM CARBONATE/VITAMIN D",has_part,1897,"CALCIUM (AS CALCIUM CARBONATE)"
4023212,215831,"CALCIUM CITRATE/VITAMIN D",has_part,11253,"VITAMIN D"
4023212,215831,"CALCIUM CITRATE/VITAMIN D",has_part,47613,"CALCIUM (AS CITRATE)"
4022161,216524,DEXAMETHASONE/NEOMYCIN,has_part,3264,DEXAMETHASONE
4022161,216524,DEXAMETHASONE/NEOMYCIN,has_part,7299,Neomycin
4022445,216525,"DEXAMETHASONE/NEOMYCIN/POLYMYXIN B",has_part,3264,DEXAMETHASONE
4022445,216525,"DEXAMETHASONE/NEOMYCIN/POLYMYXIN B",has_part,7299,Neomycin
4022445,216525,"DEXAMETHASONE/NEOMYCIN/POLYMYXIN B",has_part,8536,"POLYMYXIN B"
4022491,216544,"DEXTROSE/POTASSIUM CHLORIDE",has_part,4850,Glucose
4022491,216544,"DEXTROSE/POTASSIUM CHLORIDE",has_part,8591,"CHLORIDE (AS POTASSIUM)"
4022505,216554,"DEXTROSE/POTASSIUM CHLORIDE/SODIUM CHLORIDE",has_part,4850,Glucose
4022505,216554,"DEXTROSE/POTASSIUM CHLORIDE/SODIUM CHLORIDE",has_part,8591,"CHLORIDE (AS POTASSIUM)"
4022505,216554,"DEXTROSE/POTASSIUM CHLORIDE/SODIUM CHLORIDE",has_part,9863,"sodium chloride nasal"
4022447,217626,HYDROCORTISONE/IODOQUINOL,has_part,3435,Iodoquinol
4022447,217626,HYDROCORTISONE/IODOQUINOL,has_part,5492,Hydrocortisone
4022430,217627,"HYDROCORTISONE/NEOMYCIN/POLYMYXIN B",has_part,5492,Hydrocortisone
4022430,217627,"HYDROCORTISONE/NEOMYCIN/POLYMYXIN B",has_part,7299,Neomycin
4022430,217627,"HYDROCORTISONE/NEOMYCIN/POLYMYXIN B",has_part,8536,"POLYMYXIN B"
4023042,219228,ACETAMINOPHEN/PHENYLTOLOXAMINE,has_part,161,Acetaminophen
4023042,219228,ACETAMINOPHEN/PHENYLTOLOXAMINE,has_part,33408,PHENYLTOLOXAMINE
4023233,219314,"POLYMYXIN B/TRIMETHOPRIM",has_part,10829,TRIMETHOPRIM
4023233,219314,"POLYMYXIN B/TRIMETHOPRIM",has_part,8536,"POLYMYXIN B"
4022424,220083,SULFABENZAMIDE/SULFACETAMIDE/SULFATHIAZOLE,has_part,10169,SULFACETAMIDE
4022424,220083,SULFABENZAMIDE/SULFACETAMIDE/SULFATHIAZOLE,has_part,10193,SULFATHIAZOLE
4022424,220083,SULFABENZAMIDE/SULFACETAMIDE/SULFATHIAZOLE,has_part,37320,SULFABENZAMIDE
4024173,226716,ASPIRIN/DIPYRIDAMOLE,has_part,1191,ASPIRIN
4024173,226716,ASPIRIN/DIPYRIDAMOLE,has_part,3521,Dipyridamole
4022201,235389,MESTRANOL/NORETHYNODREL,has_part,6782,MESTRANOL
4022201,235389,MESTRANOL/NORETHYNODREL,has_part,7515,NORETHYNODREL
4022599,235494,"POTASSIUM CITRATE/SODIUM CITRATE",has_part,54993,"potassium citrate"
4022599,235494,"POTASSIUM CITRATE/SODIUM CITRATE",has_part,56466,"SODIUM CITRATE"
4022564,253146,AMPHETAMINE/DEXTROAMPHETAMINE,has_part,3288,DEXTROAMPHETAMINE
4022564,253146,AMPHETAMINE/DEXTROAMPHETAMINE,has_part,725,AMPHETAMINE
4022140,258337,HYDROCHLOROTHIAZIDE/TRIAMTERENE,has_part,10763,TRIAMTERENE
4022140,258337,HYDROCHLOROTHIAZIDE/TRIAMTERENE,has_part,5487,Hydrochlorothiazide
4022841,261407,BUTABARBITAL/HYOSCYAMINE/PHENAZOPYRIDINE,has_part,153970,Hyoscyamine
4022841,261407,BUTABARBITAL/HYOSCYAMINE/PHENAZOPYRIDINE,has_part,477631,BUTABARBITAL
4022841,261407,BUTABARBITAL/HYOSCYAMINE/PHENAZOPYRIDINE,has_part,8120,Phenazopyridine
4024185,261414,ESTRADIOL/NORGESTIMATE,has_part,31994,NORGESTIMATE
4024185,261414,ESTRADIOL/NORGESTIMATE,has_part,4083,Estradiol
4024202,261415,FOSINOPRIL/HYDROCHLOROTHIAZIDE,has_part,50166,FOSINOPRIL
4024202,261415,FOSINOPRIL/HYDROCHLOROTHIAZIDE,has_part,5487,Hydrochlorothiazide
4024184,261417,HYDROCHLOROTHIAZIDE/QUINAPRIL,has_part,35208,QUINAPRIL
4024184,261417,HYDROCHLOROTHIAZIDE/QUINAPRIL,has_part,5487,Hydrochlorothiazide
4022555,261418,HYOSCYAMINE/PHENOBARBITAL,has_part,153970,Hyoscyamine
4022555,261418,HYOSCYAMINE/PHENOBARBITAL,has_part,8134,PHENOBARBITAL
4022226,261432,PHENYLEPHRINE/PYRILAMINE,has_part,8163,PHENYLEPHRINE
4022226,261432,PHENYLEPHRINE/PYRILAMINE,has_part,9009,PYRILAMINE
4022113,262099,PHENAZOPYRIDINE/SULFAMETHOXAZOLE,has_part,10180,SULFAMETHOXAZOLE
4022113,262099,PHENAZOPYRIDINE/SULFAMETHOXAZOLE,has_part,8120,Phenazopyridine
4022892,262231,HYOSCYAMINE/METHENAMINE,has_part,153970,Hyoscyamine
4022892,262231,HYOSCYAMINE/METHENAMINE,has_part,6832,METHENAMINE
4022147,282427,AMITRIPTYLINE/PERPHENAZINE,has_part,704,AMITRIPTYLINE
4022147,282427,AMITRIPTYLINE/PERPHENAZINE,has_part,8076,PERPHENAZINE
4028728,282448,ARTEMETHER/LUMEFANTRINE,has_part,18343,"(3R-(3.alpha.,5a.beta.,6.beta.,8a.beta.,9.alpha.,10.alpha.,12.beta.,12aR*))-Decahydro-10-methoxy-3,6,9-trimethyl-3,12-epoxy-12H-pyrano(4.3-j)-1,2-benzodioxepin"
4028728,282448,ARTEMETHER/LUMEFANTRINE,has_part,847728,"9H-Fluorene-4-methanol, 2,7-dichloro-9-((4-chlorophenyl)methylene)-alpha-((dibutylamino)methyl)-, (Z)-"
4024206,284620,ABACAVIR/LAMIVUDINE/ZIDOVUDINE,has_part,11413,ZIDOVUDINE
4024206,284620,ABACAVIR/LAMIVUDINE/ZIDOVUDINE,has_part,190521,abacavir
4024206,284620,ABACAVIR/LAMIVUDINE/ZIDOVUDINE,has_part,68244,LAMIVUDINE
4024299,284622,ARTICAINE/EPINEPHRINE,has_part,3992,Epinephrine
4024299,284622,ARTICAINE/EPINEPHRINE,has_part,592464,Articaine
4024197,284623,ATOVAQUONE/PROGUANIL,has_part,2382,PROGUANIL
4024197,284623,ATOVAQUONE/PROGUANIL,has_part,60212,ATOVAQUONE
4024207,284628,CANDESARTAN/HYDROCHLOROTHIAZIDE,has_part,214354,candesartan
4024207,284628,CANDESARTAN/HYDROCHLOROTHIAZIDE,has_part,5487,Hydrochlorothiazide
4024326,284630,HYDROCODONE/CARBINOXAMINE/PSEUDOEPHEDRINE,has_part,20220,CARBINOXAMINE
4024326,284630,HYDROCODONE/CARBINOXAMINE/PSEUDOEPHEDRINE,has_part,5489,Hydrocodone
4024326,284630,HYDROCODONE/CARBINOXAMINE/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4024217,284635,FLUTICASONE/SALMETEROL,has_part,36117,SALMETEROL
4024217,284635,FLUTICASONE/SALMETEROL,has_part,41126,FLUTICASONE
4024371,284636,HYDROCHLOROTHIAZIDE/TELMISARTAN,has_part,5487,Hydrochlorothiazide
4024371,284636,HYDROCHLOROTHIAZIDE/TELMISARTAN,has_part,73494,TELMISARTAN
4024198,284640,LOPINAVIR/RITONAVIR,has_part,195088,lopinavir
4024198,284640,LOPINAVIR/RITONAVIR,has_part,85762,RITONAVIR
4024961,284641,NAPROXEN/PSEUDOEPHEDRINE,has_part,7258,NAPROXEN
4024961,284641,NAPROXEN/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4024195,285129,GLYBURIDE/METFORMIN,has_part,4815,Glyburide
4024195,285129,GLYBURIDE/METFORMIN,has_part,6809,Metformin
4022537,287585,GUANETHIDINE/HYDROCHLOROTHIAZIDE,has_part,5036,Guanethidine
4022537,287585,GUANETHIDINE/HYDROCHLOROTHIAZIDE,has_part,5487,Hydrochlorothiazide
4020259,314726,MENTHOL/PHENOL,has_part,33290,PHENOL
4020259,314726,MENTHOL/PHENOL,has_part,6750,MENTHOL
4022758,321650,"IODINE/POTASSIUM IODIDE",has_part,5933,Iodine
4022758,321650,"IODINE/POTASSIUM IODIDE",has_part,8597,"Potassium Iodide"
4022135,324042,HYDROCHLOROTHIAZIDE/SPIRONOLACTONE,has_part,5487,Hydrochlorothiazide
4022135,324042,HYDROCHLOROTHIAZIDE/SPIRONOLACTONE,has_part,9997,SPIRONOLACTONE
4023755,324044,"DESOGESTREL/ETHINYL ESTRADIOL",has_part,22656,DESOGESTREL
4023755,324044,"DESOGESTREL/ETHINYL ESTRADIOL",has_part,4124,"Ethinyl Estradiol"
4022152,34482,CILASTATIN/IMIPENEM,has_part,2540,Cilastatin
4022152,34482,CILASTATIN/IMIPENEM,has_part,5690,Imipenem
4024246,352362,ACETAMINOPHEN/TRAMADOL,has_part,10689,TRAMADOL
4024246,352362,ACETAMINOPHEN/TRAMADOL,has_part,161,Acetaminophen
4024297,352364,BUPRENORPHINE/NALOXONE,has_part,1819,BUPRENORPHINE
4024297,352364,BUPRENORPHINE/NALOXONE,has_part,7242,NALOXONE
4024330,352366,CARBINOXAMINE/METHSCOPOLAMINE/PSEUDOEPHEDRINE,has_part,20220,CARBINOXAMINE
4024330,352366,CARBINOXAMINE/METHSCOPOLAMINE/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4024330,352366,CARBINOXAMINE/METHSCOPOLAMINE/PSEUDOEPHEDRINE,has_part,89785,"METHYLSCOPOLAMINE N"
4024229,352367,CETIRIZINE/PSEUDOEPHEDRINE,has_part,20610,CETIRIZINE
4024229,352367,CETIRIZINE/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4024938,352375,EPROSARTAN/HYDROCHLOROTHIAZIDE,has_part,5487,Hydrochlorothiazide
4024938,352375,EPROSARTAN/HYDROCHLOROTHIAZIDE,has_part,83515,"2-Thiophenepropanoic acid, alpha-((2-butyl-1-((4- carboxyphenyl)methyl)-lH-imidazol-5-yl)methylene)-, (E)-"
4024248,352376,"ETHINYL ESTRADIOL/ETONOGESTREL",has_part,14584,etonogestrel
4024248,352376,"ETHINYL ESTRADIOL/ETONOGESTREL",has_part,4124,"Ethinyl Estradiol"
4024249,352377,"ETHINYL ESTRADIOL/NORELGESTROMIN",has_part,326374,norelgestromin
4024249,352377,"ETHINYL ESTRADIOL/NORELGESTROMIN",has_part,4124,"Ethinyl Estradiol"
4024304,352381,GLIPIZIDE/METFORMIN,has_part,4821,Glipizide
4024304,352381,GLIPIZIDE/METFORMIN,has_part,6809,Metformin
4023211,352384,IFOSFAMIDE/MESNA,has_part,44,MESNA
4023211,352384,IFOSFAMIDE/MESNA,has_part,5657,Ifosfamide
4024277,352387,LOVASTATIN/NIACIN,has_part,6472,LOVASTATIN
4024277,352387,LOVASTATIN/NIACIN,has_part,7393,NIACIN
4025103,352767,METHSCOPOLAMINE/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4025103,352767,METHSCOPOLAMINE/PSEUDOEPHEDRINE,has_part,89785,"METHYLSCOPOLAMINE N"
4022172,37075,"ETHINYL ESTRADIOL/NORGESTREL",has_part,4124,"Ethinyl Estradiol"
4022172,37075,"ETHINYL ESTRADIOL/NORGESTREL",has_part,7518,NORGESTREL
4022421,384410,"ETHINYL ESTRADIOL/NORETHINDRONE",has_part,4124,"Ethinyl Estradiol"
4022421,384410,"ETHINYL ESTRADIOL/NORETHINDRONE",has_part,7514,NORETHINDRONE
4026246,389132,BUDESONIDE/FORMOTEROL,has_part,19831,BUDESONIDE
4026246,389132,BUDESONIDE/FORMOTEROL,has_part,25255,Eformoterol
4023176,392454,"BENZOYL PEROXIDE/HYDROCORTISONE",has_part,1418,"BENZOYL PEROXIDE"
4023176,392454,"BENZOYL PEROXIDE/HYDROCORTISONE",has_part,5492,Hydrocortisone
4022441,392457,PHYSOSTIGMINE/PILOCARPINE,has_part,8299,PHYSOSTIGMINE
4022441,392457,PHYSOSTIGMINE/PILOCARPINE,has_part,8328,PILOCARPINE
4023112,392472,EPHEDRINE/THEOPHYLLINE,has_part,10438,THEOPHYLLINE
4023112,392472,EPHEDRINE/THEOPHYLLINE,has_part,3966,Ephedrine
4025499,392503,MEQUINOL/TRETINOIN,has_part,10753,TRETINOIN
4025499,392503,MEQUINOL/TRETINOIN,has_part,15080,Mequinol
4022448,392556,"BENZOYL PEROXIDE/ERYTHROMYCIN",has_part,1418,"BENZOYL PEROXIDE"
4022448,392556,"BENZOYL PEROXIDE/ERYTHROMYCIN",has_part,4053,"Erythromycin base"
4022575,400674,DEXBROMPHENIRAMINE/PSEUDOEPHEDRINE,has_part,22696,DEXBROMPHENIRAMINE
4022575,400674,DEXBROMPHENIRAMINE/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4024377,404773,AMLODIPINE/ATORVASTATIN,has_part,17767,AMLODIPINE
4024377,404773,AMLODIPINE/ATORVASTATIN,has_part,83367,ATORVASTATIN
4024319,404775,ASPIRIN/PRAVASTATIN,has_part,1191,ASPIRIN
4024319,404775,ASPIRIN/PRAVASTATIN,has_part,42463,PRAVASTATIN
4024321,404781,BUPIVACAINE/FENTANYL,has_part,1815,BUPIVACAINE
4024321,404781,BUPIVACAINE/FENTANYL,has_part,4337,Fentanyl
4025095,404785,CARBETAPENTANE/PHENYLEPHRINE/PYRILAMINE,has_part,20217,CARBETAPENTANE
4025095,404785,CARBETAPENTANE/PHENYLEPHRINE/PYRILAMINE,has_part,8163,PHENYLEPHRINE
4025095,404785,CARBETAPENTANE/PHENYLEPHRINE/PYRILAMINE,has_part,9009,PYRILAMINE
4024327,404786,CARBIDOPA/ENTACAPONE/LEVODOPA,has_part,2019,CARBIDOPA
4024327,404786,CARBIDOPA/ENTACAPONE/LEVODOPA,has_part,60307,"(E)-2-cyano-3-(3,4-dihydroxy-5-nitro-phenyl)-N,N-diethyl-prop-2-enamide"
4024327,404786,CARBIDOPA/ENTACAPONE/LEVODOPA,has_part,6375,Levodopa
4031184,404789,CHLORPHENIRAMINE/IBUPROFEN/PSEUDOEPHEDRINE,has_part,2400,Chlorphenamine
4031184,404789,CHLORPHENIRAMINE/IBUPROFEN/PSEUDOEPHEDRINE,has_part,5640,Ibuprofen
4031184,404789,CHLORPHENIRAMINE/IBUPROFEN/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4024370,465370,ATROPINE/PRALIDOXIME,has_part,1223,ATROPINE
4024370,465370,ATROPINE/PRALIDOXIME,has_part,34345,PRALIDOXIME
4024333,465397,CIPROFLOXACIN/DEXAMETHASONE,has_part,2551,CIPROFLOXACIN
4024333,465397,CIPROFLOXACIN/DEXAMETHASONE,has_part,3264,DEXAMETHASONE
4024311,465680,FLUOCINOLONE/HYDROQUINONE/TRETINOIN,has_part,10753,TRETINOIN
4024311,465680,FLUOCINOLONE/HYDROQUINONE/TRETINOIN,has_part,25126,FLUOCINOLONE
4024311,465680,FLUOCINOLONE/HYDROQUINONE/TRETINOIN,has_part,5509,hydroquinone
4024104,465711,CIPROFLOXACIN/HYDROCORTISONE,has_part,2551,CIPROFLOXACIN
4024104,465711,CIPROFLOXACIN/HYDROCORTISONE,has_part,5492,Hydrocortisone
4023436,466424,ASPIRIN/CAFFEINE/CINNAMEDRINE,has_part,1191,ASPIRIN
4023436,466424,ASPIRIN/CAFFEINE/CINNAMEDRINE,has_part,1886,CAFFEINE
4023436,466424,ASPIRIN/CAFFEINE/CINNAMEDRINE,has_part,21130,CINNAMEDRINE
4023613,466427,BENZOCAINE/RESORCINOL,has_part,1399,"benzocaine otic"
4023613,466427,BENZOCAINE/RESORCINOL,has_part,35382,RESORCINOL
4022200,466428,ANTIPYRINE/BENZOCAINE/PHENYLEPHRINE,has_part,1001,"antipyrine otic"
4022200,466428,ANTIPYRINE/BENZOCAINE/PHENYLEPHRINE,has_part,1399,"benzocaine otic"
4022200,466428,ANTIPYRINE/BENZOCAINE/PHENYLEPHRINE,has_part,8163,PHENYLEPHRINE
4022427,466431,CHLORPHENIRAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,has_part,2400,Chlorphenamine
4022427,466431,CHLORPHENIRAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,has_part,3289,DEXTROMETHORPHAN
4022427,466431,CHLORPHENIRAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4022827,466453,BROMPHENIRAMINE/DEXTROMETHORPHAN/PHENYLPROPANOLAMINE,has_part,1767,BROMPHENIRAMINE
4022827,466453,BROMPHENIRAMINE/DEXTROMETHORPHAN/PHENYLPROPANOLAMINE,has_part,3289,DEXTROMETHORPHAN
4022827,466453,BROMPHENIRAMINE/DEXTROMETHORPHAN/PHENYLPROPANOLAMINE,has_part,8175,PHENYLPROPANOLAMINE
4032382,466459,GLUCOSAMINE/METHYLSULFONYLMETHANE,has_part,23247,METHYLSULFONYLMETHANE
4032382,466459,GLUCOSAMINE/METHYLSULFONYLMETHANE,has_part,4845,Glucosamine
4022666,466482,PAPAIN/UREA,has_part,11002,UREA
4022666,466482,PAPAIN/UREA,has_part,7892,PAPAIN
4023107,466486,DEXTROMETHORPHAN/PHENYLEPHRINE,has_part,3289,DEXTROMETHORPHAN
4023107,466486,DEXTROMETHORPHAN/PHENYLEPHRINE,has_part,8163,PHENYLEPHRINE
4022862,466487,PHENIRAMINE/PHENYLEPHRINE,has_part,8132,PHENIRAMINE
4022862,466487,PHENIRAMINE/PHENYLEPHRINE,has_part,8163,PHENYLEPHRINE
4022351,466489,CODEINE/GUAIFENESIN/PSEUDOEPHEDRINE,has_part,2670,CODEINE
4022351,466489,CODEINE/GUAIFENESIN/PSEUDOEPHEDRINE,has_part,5032,Guaifenesin
4022351,466489,CODEINE/GUAIFENESIN/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
4023394,466496,"COAL TAR/SALICYLIC ACID/SULFUR",has_part,10223,SULFUR
4023394,466496,"COAL TAR/SALICYLIC ACID/SULFUR",has_part,2635,"Coal tar"
4023394,466496,"COAL TAR/SALICYLIC ACID/SULFUR",has_part,9525,"SALICYLIC ACID"
4022237,466512,"CHLORPHENIRAMINE/CODEINE/PHENYLEPHRINE/POTASSIUM IODIDE",has_part,2400,Chlorphenamine
4022237,466512,"CHLORPHENIRAMINE/CODEINE/PHENYLEPHRINE/POTASSIUM IODIDE",has_part,2670,CODEINE
4022237,466512,"CHLORPHENIRAMINE/CODEINE/PHENYLEPHRINE/POTASSIUM IODIDE",has_part,8163,PHENYLEPHRINE
4022237,466512,"CHLORPHENIRAMINE/CODEINE/PHENYLEPHRINE/POTASSIUM IODIDE",has_part,8597,"Potassium Iodide"
4022377,466513,CARBETAPENTANE/CHLORPHENIRAMINE/EPHEDRINE/PHENYLEPHRINE,has_part,20217,CARBETAPENTANE
4022377,466513,CARBETAPENTANE/CHLORPHENIRAMINE/EPHEDRINE/PHENYLEPHRINE,has_part,2400,Chlorphenamine
4022377,466513,CARBETAPENTANE/CHLORPHENIRAMINE/EPHEDRINE/PHENYLEPHRINE,has_part,3966,Ephedrine
4022377,466513,CARBETAPENTANE/CHLORPHENIRAMINE/EPHEDRINE/PHENYLEPHRINE,has_part,8163,PHENYLEPHRINE
4023430,466514,CHLORPHENIRAMINE/HYDROCODONE/PSEUDOEPHEDRINE,has_part,2400,Chlorphenamine
4023430,466514,CHLORPHENIRAMINE/HYDROCODONE/PSEUDOEPHEDRINE,has_part,5489,Hydrocodone
4023430,466514,CHLORPHENIRAMINE/HYDROCODONE/PSEUDOEPHEDRINE,has_part,8896,"(1S,2S)-2-methylamino-1-phenyl-propan-1-ol"
