Drug Interaction ID	Drug 1 Name	Drug 1 RxCUI	Drug 1 Class Name	Drug 1 Code	Drug 2 Name	Drug 2 RxCUI	Drug 2 Class Name	Drug 2 Code	Clinical Source	Source File	Description	Severity	Comment
1535	AMPHOTERICIN B	732			TACROLIMUS	42316			ANSM	35-AMPHOTERICIN-B.html	With the amphotericin B administered intravenously: greater increase of the creatinemia than with tacrolimus alone (synergy of the nephrotoxic effects of the two substances).	Take into account	
1536	AMPHOTERICIN B	732			ZIDOVUDINE	11413			ANSM	35-AMPHOTERICIN-B.html	With the amphotericin B administered intravenously:increase of the hematological toxicity (addition of effects of bone marrow toxicity)	Precaution for use	
1537	MITOTANE	7004			DASABUVIR	1597381			ANSM	360-MITOTANE.html	Risk of decrease of the plasma concentrations of the dasabuvir by the mitotane	CONTRAINDICATION	
1538	MITOTANE	7004			SPIRONOLACTONE	9997			ANSM	360-MITOTANE.html	Risk of blockage of the action of the mitotane by the spironolactone	CONTRAINDICATION	
1539	MIZOLASTINE	61455			CLARITHROMYCIN	21212			ANSM	361-MIZOLASTINE.html	Risk of ventricular arrhythmias, especially of torsades de pointes	CONTRAINDICATION	
1540	MIZOLASTINE	61455			ERYTHROMYCIN	4053			ANSM	361-MIZOLASTINE.html	Risk of ventricular arrhythmias, especially of torsades de pointes	CONTRAINDICATION	
1541	MIZOLASTINE	61455					RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ANSM	361-MIZOLASTINE.html	Risk of ventricular arrhythmias, especially of torsades de pointes	CONTRAINDICATION	
1542	MIZOLASTINE	61455			ITRACONAZOLE	28031			ANSM	361-MIZOLASTINE.html	Risk of ventricular arrhythmias, especially of torsades de pointes	CONTRAINDICATION	
1543	MIZOLASTINE	61455			KETOCONAZOLE	6135			ANSM	361-MIZOLASTINE.html	Risk of ventricular arrhythmias, especially of torsades de pointes	CONTRAINDICATION	
1544	MIZOLASTINE	61455			TELITHROMYCIN	274786			ANSM	361-MIZOLASTINE.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	CONTRAINDICATION	
1545	MOCLOBEMIDE	30121			CIMETIDINE	2541			ANSM	362-MOCLOBEMIDE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increase of the concentrations of the moclobemide, due to decrease of its hepatic metabolism	Precaution for use	
1546	MODAFINIL	30125			CICLOSPORIN	3008			ANSM	363-MODAFINIL.html	Risk of decrease of the blood concentrations and of the effectiveness of the immunosuppressant	Not recommended	
1547	MODAFINIL	30125					COMBINED ESTROGEN-PROGESTIN CONTRACEPTIVES	G03AB-001	ANSM	363-MODAFINIL.html	Risk of decrease of the contraceptive effectiveness, during the treatment and one cycle after the end of the treatment with the modafinil, due to its enzymatic inducer potential	Not recommended	
1548	MODAFINIL	30125			SOFOSBUVIR				ANSM	363-MODAFINIL.html	Risk of decrease of the plasma concentrations of sofosbuvir due to decrease of its intestinal absorption by the modafinil	Not recommended	
1549	MONTELUKAST	88249					ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	364-MONTELUKAST.html	Risk of lower effectiveness of the montelukast due to increase of its hepatic metabolism by the inducer	Precaution for use	
1550	MONTELUKAST	88249			RIFAMPICIN	9384			ANSM	364-MONTELUKAST.html	Risk of lower effectiveness of the montelukast due to increase of its hepatic metabolism by the rifampicin	Precaution for use	
1551	MORPHINE	7052			RIFAMPICIN	9384			ANSM	365-MORPHINE.html	Decrease of the plasma concentrations and of the effectiveness of the morphine and of its active metabolite	Precaution for use	
1552			OPIOIDS	N0-R0			BARBITURATES	N05CA-001	ANSM	366-OPIOIDS.html	Increased risk of respiratory depression, which could be fatal in case of overdose	Take into account	
1553			OPIOIDS	N0-R0			BENZODIAZEPINES AND RELATED	N05-001	ANSM	366-OPIOIDS.html	Increased risk of respiratory depression, which could be fatal in case of overdose	Take into account	
1554			AGONIST-ANTAGONIST OPIOIDS	NO2A-001			STEP II OPIOID ANALGESICS	N02A-003	ANSM	367-AGONIST-ANTAGONIST-OPIOIDS.html	Decrease of the antalgic effect due to competitive blocking of the receptors, with risk of appearance of a withdrawal syndrome.	Not recommended	
1555			AGONIST-ANTAGONIST OPIOIDS	NO2A-001			STEP III OPIOID ANALGESICS	N02A-002	ANSM	367-AGONIST-ANTAGONIST-OPIOIDS.html	Decrease of the antalgic effect due to competitive blocking of the receptors, with risk of appearance of a withdrawal syndrome	CONTRAINDICATION	
1556			AGONIST-ANTAGONIST OPIOIDS	NO2A-001			TRUE MORPHINE ANTITUSSIVES	R0GDA0-002	ANSM	367-AGONIST-ANTAGONIST-OPIOIDS.html	Decrease of the antalgic or antitussive effect of the opioid, due to competitive blocking of the receptors, with risk of appearance of a withdrawal syndrome	Not recommended	
1557			AGONIST-ANTAGONIST OPIOIDS	NO2A-001	METHADONE	6813			ANSM	367-AGONIST-ANTAGONIST-OPIOIDS.html	Decrease of the effect of the methadone due to competitive blocking of the receptors	CONTRAINDICATION	
1558			AGONIST-ANTAGONIST OPIOIDS	NO2A-001			PARTIAL AGONIST OPIOIDS	PARAG	ANSM	367-AGONIST-ANTAGONIST-OPIOIDS.html	Risk of decrease of the antalgic effect and/or of appearance of a withdrawal syndrome	CONTRAINDICATION	
1559			PARTIAL AGONIST OPIOIDS	PARAG			STEP II OPIOID ANALGESICS	N02A-003	ANSM	368-PARTIAL-AGONIST-OPIOIDS.html	Risk of decrease of the antalgic effect	Not Recommended	
1560			PARTIAL AGONIST OPIOIDS	PARAG			STEP III OPIOID ANALGESICS	N02A-002	ANSM	368-PARTIAL-AGONIST-OPIOIDS.html	Risk of decrease of the antalgic effect	CONTRAINDICATION	
1561			PARTIAL AGONIST OPIOIDS	PARAG			AGONIST-ANTAGONIST OPIOIDS	NO2A-001	ANSM	368-PARTIAL-AGONIST-OPIOIDS.html	Risk of decrease of the antalgic effect and/or appearance of a withdrawal syndrome	CONTRAINDICATION	
1562			PARTIAL AGONIST OPIOIDS	PARAG			OPIOIDS FOR REPLACEMENT THERAPY	N07BC	ANSM	368-PARTIAL-AGONIST-OPIOIDS.html	Risk of appearance of a withdrawal syndrome	CONTRAINDICATION	
1563			OPIOIDS FOR REPLACEMENT THERAPY	N07BC			PARTIAL AGONIST OPIOIDS	PARAG	ANSM	369-OPIOIDS-FOR-REPLACEMENT-THERAPY.html	Risk of appearance of a withdrawal syndrome	CONTRAINDICATION	
1564	ANAGRELIDE	596724			ACETYLSALICYLIC ACID	1191			ANSM	36-ANAGRELIDE.html	Increase of hemorrhagic events	Not recommended	
1565	ANAGRELIDE	596724					PLATELET AGGREGATION INHIBITORS	B01AC-001	ANSM	36-ANAGRELIDE.html	Increase of hemorraghic events	Not recommended	
1566	ANAGRELIDE	596724					MEDICATIONS THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05	ANSM	36-ANAGRELIDE.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Precaution for use	
1567	MYCOPHENOLATE MOFETIL	7145					PROTON PUMP INHIBITORS	A02BC-001	ANSM	370-MYCOPHENOLATE-MOFETIL.html	Decrease of the concentrations of the mycophenolic acid by about a third, with potential risk of reduction of effectiveness	Take into account	
1568	MYCOPHENOLATE MOFETIL	7145					FLUOROQUINOLONES	J01MA-001	ANSM	370-MYCOPHENOLATE-MOFETIL.html	Decrease of the concentrations of the mycophenolic acid by about a third, with potential risk of reduction of effectiveness	Take into account	
1569	MYCOPHENOLATE MOFETIL	7145					AMINOPENICILLINS	J01CA	ANSM	370-MYCOPHENOLATE-MOFETIL.html	Decrease of the concentrations of the mycophenolic acid by about a third, with potential risk of reduction of effectiveness	Take into account	
1570	MYCOPHENOLATE MOFETIL	7145					ATTENUATED LIVE VIRUS VACCINES	J07B-001	ANSM	370-MYCOPHENOLATE-MOFETIL.html	Risk of general vaccine disease, possibly fatal.	CONTRAINDICATION	
1571	MYCOPHENOLATE SODIUM	408142					ATTENUATED LIVE VIRUS VACCINES	J07B-001	ANSM	371-MYCOPHENOLATE-SODIUM.html	Risk of general vaccine disease, possibly fatal	CONTRAINDICATION	
1572	NEBIVOLOL	31555			FLUOXETINE	4493			ANSM	372-NEBIVOLOL.html	Risk of increase of the undesirable effects of the nebivolol, with especially excessive bradycardia, due to inhibition of its metabolism by the antidepressant	Precaution for use	
1573	NEBIVOLOL	31555			PAROXETINE	32937			ANSM	372-NEBIVOLOL.html	Risk of increase of the undesirable effects of the nebivolol, with especially excessive bradycardia, due to inhibition of its metabolism by the antidepressant	Precaution for use	
1574			NEUROLEPTICS	N05AA-003			BETA-BLOCKING AGENTS IN HEART FAILURE	C07AB-003	ANSM	373-NEUROLEPTICS.html	Vasidilator effect and risk of hypotension, especially orthostatic (additive effect)	Take into account	
1575			NEUROLEPTICS	N05AA-003	LITHIUM	6448			ANSM	373-NEUROLEPTICS.html	Risk of appearance of neuropsychic signs evocative of a neuroleptic malignant syndrome or of lithium poisoning	Precaution for use	
1576			NEUROLEPTICS	N05AA-003	ORLISTAT	37925			ANSM	373-NEUROLEPTICS.html	Risk of therapeutic failure when there is concomitant treatment with orlistat	Take into account	
1577			ANTIEMITIC NEUROLEPTICS	A03FA-001			DOPAMINERGICS	N04B-002	ANSM	374-ANTIEMETIC-NEUROLEPTICS.html	Reciprocal antagonism between the dopaminergic and the neuropleptic	CONTRAINDICATION	
1578			ANTIEMITIC NEUROLEPTICS	A03FA-001	LEVODOPA	6375			ANSM	374-ANTIEMETIC-NEUROLEPTICS.html	Reciprocal antagonism between the levodopa and the neuroleptic	CONTRAINDICATION	
1579			ANTIPSYCHOTIC NEUROLEPTICS (EXCEPT CLOZAPINE)	N05A-001			ANTIPARKINSONIAN DOPAMINERGICS	N04B-001	ANSM	375-ANTIPSYCHOTIC-NEUROLEPTICS-(EXCEPT-CLOZAPINE).html	Reciprocal antagonism of the dopaminergic and the neuroleptics. The dopaminergic can cause or increase the psychotic disorders. When a treatment with neuroleptics is necessary for a parkinsons patient treated with dopaminergics, these latter must be decreased progressively until they are stopped (their abrupt discontinuation exposes the patient to a risk of "neuroleptic malignant syndrome" (NMS)).	Not recommended	
1580			ANTIPSYCHOTIC NEUROLEPTICS (EXCEPT CLOZAPINE)	N05A-001			DOPAMINERGICS, EXCEPT PARKINSON	G02CB-002	ANSM	375-ANTIPSYCHOTIC-NEUROLEPTICS-(EXCEPT-CLOZAPINE).html	Reciprocal antagonism of the dopamine agonist and the neuroleptics	CONTRAINDICATION	
1581			ANTIPSYCHOTIC NEUROLEPTICS (EXCEPT CLOZAPINE)	N05A-001	LEVODOPA	6375			ANSM	375-ANTIPSYCHOTIC-NEUROLEPTICS-(EXCEPT-CLOZAPINE).html	Reciprocal antagonism of the levodopa and the neuroleptics	Not recommended	
1582			NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002			SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05	ANSM	376-NEUROLEPTICS-THAT-TEND-TO-INDUCE-TORSADES-DE-POINTES.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Contraindication	
1583	NEVIRAPINE	53654					VITAMIN K ANTAGONISTS	B01AA-001	ANSM	377-NEVIRAPINE.html	Decrease of the effect of the vitamin K antagonist due to increase of its hepatic metabolism	Precaution for use	
1584	NEVIRAPINE	53654			ATAZANAVIR	343047			ANSM	377-NEVIRAPINE.html	Risk of reduction of the effectiveness of the atanazavir due to increase of its hepatic metabolism	Not recommended	
1585	NEVIRAPINE	53654			FLUCONAZOLE	4450			ANSM	377-NEVIRAPINE.html	Doubling of the concentrations of nevirapine with risk of increase of its undesirable effects	Precaution for use	
1586	NEVIRAPINE	53654			FOSAMPRENAVIR	358262			ANSM	377-NEVIRAPINE.html	Risk of reduction of the effectiveness of the amprenavir	Precaution for use	
1587	NEVIRAPINE	53654			INDINAVIR	114289			ANSM	377-NEVIRAPINE.html	Risk of reduction of the effectiveness of the indinavir	Precaution for use	
1588	NEVIRAPINE	53654			KETOCONAZOLE	6135			ANSM	377-NEVIRAPINE.html	Increase of the plasma concentrations of nevirapine due to decrease of its hepatic metabolism by the ketoconazole, for one thing, and decrease of the plasma concentrations of the ketoconazole due to increase of its hepatic metabolism by the nevirapine, for another thing.	CONTRAINDICATION	
1589	NEVIRAPINE	53654			ST JOHNS WORT	258326			ANSM	377-NEVIRAPINE.html	Risk of significant decrease of the plasma concentrations of the nevirapine due to increase of its hepatic metabolism by the St Johns wort	CONTRAINDICATION	
1590	NEVIRAPINE	53654			RIFAMPICIN	9384			ANSM	377-NEVIRAPINE.html	Decrease of the plasma concentrations of the nevirapine due to increase of its hepatic metabolism by the rifampicin	Not recommended	
1591	NEVIRAPINE	53654			VORICONAZOLE	121243			ANSM	377-NEVIRAPINE.html	Risk of reduction of the effectiveness of the voriconazole due to increase of its hepatic metabolism by the nevirapine.	Not recommended	
1592	NICARDIPINE	7396					IMMUNOSUPPRESSANTS	L04A	ANSM	378-NICARDIPINE.html	Increase of the blood concentrations of the immunosuppressant, due to inhibition of its hepatic metabolism	Precaution for use	
1593	NIFEDIPINE	7417			CICLOSPORIN	3008			ANSM	379-NIFEDIPINE.html	Risk of addition of undesirable effects of the gum disorders type	Not recommended	
1594	NIFEDIPINE	7417			CIMETIDINE	2541			ANSM	379-NIFEDIPINE.html	With the cimetidine used in doses greater than or equal to 800 mg/day: increase of the hypotensive effect of the nifedipine due to inhibition of its hepatic metabolism by the cimetidine	Precaution for use	
1595	NIFEDIPINE	7417			DILTIAZEM	3443			ANSM	379-NIFEDIPINE.html	Large increase of the concentrations of nefedipine due to decrease of its hepatic metabolism by the diltiazem, with risk of severe hypotension	CONTRAINDICATION	
1596	ANAKINRA	72435					ANTI-TNF ALPHA	4ABO	ANSM	37-ANAKINRA.html	Increased risk of serious infections and of neutropenia.	Not recommended	
1597	ANAKINRA	72435			ETANERCEPT	214555			ANSM	37-ANAKINRA.html	Increased risk of serious infections and of neutropenia	Not recommended	
1598	NIMODIPINE	7426					ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	380-NIMODIPINE.html	Decrease of the plasma concentrations of the calcium channel blocker due to increase of its hepatic metabolism by the inducer	Not recommended	
1599	NIMODIPINE	7426			RIFAMPICIN	9384			ANSM	380-NIMODIPINE.html	Decrease of the plasma concentrations of the calcium channel blocker due to increase of its hepatic metabolism	Not recommended	
1600	NIMODIPINE	7426					VALPROIC (ACID) AND, BY EXTRAPOLATION, VALPROMIDE	N03AG0	ANSM	380-NIMODIPINE.html	With the nimodipine by oral route, and by extrapolation, by injection: risk of increase of the hypotensive effect of the nimodipine due to increase of its plasma concentrations (decrease of its metabolism by the valproic acid).	Take into account	
1601	NINTEDANIB	1592737			AMIODARONE	703			ANSM	381-NINTEDANIB.html	Increase of the plasma concentrations of the nintedanib by increase of its absorption by the amiodarone	Precaution for use	
1602	NINTEDANIB	1592737			CARBAMAZAPINE	2002			ANSM	381-NINTEDANIB.html	Decrease of the plasma concentrations of the nintedanib by decrease of its absorption by the carbamazepine	Precaution for use	
1603	NINTEDANIB	1592737			CICLOSPORIN	3008			ANSM	381-NINTEDANIB.html	Increase of the plasma concentrations of the nintedanib by increase of its absorption by the ciclosporin	Precaution for use	
1604	NINTEDANIB	1592737			ERYTHROMYCIN				ANSM	381-NINTEDANIB.html	Increase of the plasma concentrations of the nintedanib by increase of its absorption by the erythromycin	Precaution for use	
1605	NINTEDANIB	1592737					RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ANSM	381-NINTEDANIB.html	Increase of the plasma concentrations of the nintedanib by increase of its absorption by the ritonavir boosted protease inhibitor	Precaution for use	
1606	NINTEDANIB	1592737			ITRACONAZOLE	28031			ANSM	381-NINTEDANIB.html	Increase of the plasma concentrations of the nintedanib by increase of its absorption by the itraconazole	Precaution for use	
1607	NINTEDANIB	1592737			KETOCONAZOLE	6135			ANSM	381-NINTEDANIB.html	Increase of the plasma concentrations of the nintedanib by increase of its absorption by the ketoconazole	Precaution for use	
1608	NINTEDANIB	1592737			ST JOHN'S WORT	258326			ANSM	381-NINTEDANIB.html	Decrease of the plasma concentrations of the nintedanib by decrease of its absorption by the St Johns Wort	Not recommended	
1609	NINTEDANIB	1592737					PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	ANSM	381-NINTEDANIB.html	Decrease of the plasma concentrations of the nintedanib by decrease of its absorption by the phenytoin or the fosphenytoin	Precaution for use	
1610	NINTEDANIB	1592737			RIFAMPICIN	9384			ANSM	381-NINTEDANIB.html	Decrease of the plasma concentrations of the nintedanib by decrease of its absorption by the rifampicin	Precaution for use	
1611	NINTEDANIB	1592737			VERAPAMIL	11170			ANSM	381-NINTEDANIB.html	Increase of the plasma concentrations of the nintedanib by increase of its absorption by the verapamil	Precaution for use	
1612	NORFLOXACIN	7517			CAFFEINE	1886			ANSM	382-NORFLOXACIN.html	Increase of the plasma concentrations of caffeine, due to decrease of the hepatic metabolism of the caffeine	Take into account	
1613	NORFLOXACIN	7517					SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05	ANSM	382-NORFLOXACIN.html	Increased risk of ventricular arrhythmias, especially of torsades de points.	Precaution for use	
1614	NORFLOXACIN	7517					THEOPHYLLINE (AND, BY EXTRAPOLATION, AMINOPHYLLINE)	R03DA	ANSM	382-NORFLOXACIN.html	Increase of the theophyllinemia with risk of overdose (decrease of the metabolism of the theophylline)	Precaution for use	
1615	NORTRIPTYLINE	7531			BUPROPION	42347			ANSM	383-NORTRIPTYLINE.html	Risk of increase of the undesirable effects of the nortriptyline due to decrease of its hepatic metabolism by the bupropion	Precaution for use	
1616	NOSCAPINE	7533					VITAMIN K ANTAGONISTS	B01AA-001	ANSM	384-NOSCAPINE.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Not recommended	
1617	OLANZAPINE	61381			CARBAMAZEPINE	2002			ANSM	385-OLANZAPINE.html	Risk of decrease of the plasma concentrations of the olanzapine and of its therapeutic effectiveness, due to increase of its hepatic metabolism by the carbamazepine	Precaution for use	
1618	OLANZAPINE	61381			FLUVOXAMINE	42355			ANSM	385-OLANZAPINE.html	Increase of the concentrations of the olanzapine, with risk of increase of its undesirable effects, due to decrease of its hepatic metabolism by the fluvoxamine	Precaution for use	
1619	OLAPARIB	1597582			AMIODARONE	703			ANSM	386-OLAPARIB.html	Increase of the plasma concentrations of olaparib by the amiodarone	Not recommended	
1620	OLAPARIB	1597582			DILTIAZEM	3443			ANSM	386-OLAPARIB.html	Increase of the plasma concentrations of olaparib by the diltiazam	Not recommended	
1621	OLAPARIB	1597582			FLUCONAZOLE	4450			ANSM	386-OLAPARIB.html	Increase of the plasma concentrations of olaparib by the fluconazole	Not recommended	
1622	OLAPARIB	1597582					ENZYME INDUCERS	N03-J05-001	ANSM	386-OLAPARIB.html	Decrease, possibly very large depending on the inducer, of the plasma concentrations of the olaparib due to increase of its hepatique metabolism by the inducer	Not recommended	
1623	OLAPARIB	1597582					STRONG INHIBITORS OF CYP3A4	J02-J05	ANSM	386-OLAPARIB.html	Increase of the plasma concentrations of olaparib by the inhibitor	Not recommended	
1624	OLAPARIB	1597582			VERAPAMIL	11170			ANSM	386-OLAPARIB.html	Increase of the plasma concentrations of olaparib by the verapamil.	Not recommended	
1625			OMBITASVIR + PARITAPREVIR	OMPA	FUSIDIC ACID	4608			ANSM	387-OMBITASVIR + PARITAPREVIR.html	Increase of the plasma concentrations of the fusidic acid due to decrease of its hepatic metabolism by the bitherapy.	CONTRAINDICATION	
1626			OMBITASVIR + PARITAPREVIR	OMPA			VASOCONSTRICTOR ALKALOIDS OF ERGOT OF RYE	N02CA0-001	ANSM	387-OMBITASVIR + PARITAPREVIR.html	Increase of the plasma concentrations of the vasoconstrictor alkaloid of ergot of rye due to decrease of its hepatic metabolism by the bitherapy.	CONTRAINDICATION	
1627			OMBITASVIR + PARITAPREVIR	OMPA	ALFUZOSIN	17300			ANSM	387-OMBITASVIR + PARITAPREVIR.html	Increase of the plasma concentrations of the alfuzosin due to decrease of its hepatic metabolism by the bitherapy.	CONTRAINDICATION	
1628			OMBITASVIR + PARITAPREVIR	OMPA	AMIODARONE	703			ANSM	387-OMBITASVIR + PARITAPREVIR.html	Increase of the plasma concentrations of the amiodarone due to decrease of its hepatic metabolism by the bitherapy.	CONTRAINDICATION	
1629			OMBITASVIR + PARITAPREVIR	OMPA	ATORVASTATIN	83367			ANSM	387-OMBITASVIR + PARITAPREVIR.html	Increase of the plasma concentrations of the atorvastatin due to decrease of its hepatic metabolism by the bitherapy.	CONTRAINDICATION	
1630			OMBITASVIR + PARITAPREVIR	OMPA	COLCHICINE	2683			ANSM	387-OMBITASVIR + PARITAPREVIR.html	Increase of the plasma concentrations of the colchicine due to decrease of its hepatic metabolism by the bitherapy.	CONTRAINDICATION	
1631			OMBITASVIR + PARITAPREVIR	OMPA	ETHINYLESTRADIOL	4124			ANSM	387-OMBITASVIR + PARITAPREVIR.html	Increase of the hepatotoxicity	CONTRAINDICATION	
1632			OMBITASVIR + PARITAPREVIR	OMPA			ENZYMATIC INDUCERS	N03-J05-001	ANSM	387-OMBITASVIR + PARITAPREVIR.html	Decrease of the plasma concentrations of the bitherapy due to increase of its hepatic metabolism by the inducer	CONTRAINDICATION	
1633			OMBITASVIR + PARITAPREVIR	OMPA			STRONG INHIBITORS OF CYP3A4	J02-J05	ANSM	387-OMBITASVIR + PARITAPREVIR.html	Increase of the plasma concentrations of the bitherapy due to decrease of its hepatic metabolism by the inhibitor	CONTRAINDICATION	
1634			OMBITASVIR + PARITAPREVIR	OMPA	MIDAZOLAM	6960			ANSM	387-OMBITASVIR + PARITAPREVIR.html	Increase of the plasma concentrations of the midazolam due to decrease of its hepatic metabolism by the bitherapy	CONTRAINDICATION	
1635			OMBITASVIR + PARITAPREVIR	OMPA	PIMOZIDE	8331			ANSM	387-OMBITASVIR + PARITAPREVIR.html	Increase of the plasma concentrations of the pimozide due to decrease of its hepatic metabolism by the bitherapy	CONTRAINDICATION	
1636			OMBITASVIR + PARITAPREVIR	OMPA	QUETIAPINE	51272			ANSM	387-OMBITASVIR + PARITAPREVIR.html	Increase of the plasma concentrations of the quetiapine due to decrease of its hepatic metabolism by the bitherapy	CONTRAINDICATION	
1637			OMBITASVIR + PARITAPREVIR	OMPA	QUINIDINE	9068			ANSM	387-OMBITASVIR + PARITAPREVIR.html	Increase of the plasma concentrations of the quinidine due to decrease of its hepatic metabolism by the bitherapy	CONTRAINDICATION	
1638			OMBITASVIR + PARITAPREVIR	OMPA	SILDENAFIL	136411			ANSM	387-OMBITASVIR + PARITAPREVIR.html	Increase of the plasma concentrations of the sildenafil due to decrease of its hepatic metabolism by the bitherapy	CONTRAINDICATION	
1639			OMBITASVIR + PARITAPREVIR	OMPA	SIMVASTATIN	36567			ANSM	387-OMBITASVIR + PARITAPREVIR.html	Increase of the plasma concentrations of the simvastatin due to decrease of its hepatic metabolism by the bitherapy	CONTRAINDICATION	
1640			OMBITASVIR + PARITAPREVIR	OMPA	TICAGRELOR	1116632			ANSM	387-OMBITASVIR + PARITAPREVIR.html	Increase of the plasma concentrations of the ticagrelor due to decrease of its hepatic metabolism by the bitherapy	CONTRAINDICATION	
1641	OMEPRAZOLE	7646			DIGOXIN	3407			ANSM	388-OMEPRAZOLE.html	Moderate increase of the digoxinemia due to increase of its absorption by the omeprazole	Precaution for use	
1642	OMEPRAZOLE	7646			TACROLIMUS	42316			ANSM	388-OMEPRAZOLE.html	Increase of the blood concentrations of the tacrolimus	Precaution for use	
1643	ONDANSETRON	26225			APOMORPHINE	1043			ANSM	389-ONDANSETRON.html	Severe hypotension and loss of consciousness have been reported when ondansetron is administered with apomorphine	CONTRAINDICATION	
1644	ONDANSETRON	26225					SUBSTANCES THAT TEND TO INDUCE TORSADES DE POINTES	C01-N05	ANSM	389-ONDANSETRON.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	Precaution for use	
1645	ONDANSETRON	26225			TRAMADOL	10689			ANSM	389-ONDANSETRON.html	Decrease of the intensity and of the duration of the analgesic effect of the tramadol and risk of decrease of the antiemetic effect of the ondansetron	Take into account	
1646			AGONIST OPIOID ANALGESICS	N01A-N02A			OTHER AGONIST OPIOID ANALGESICS	N01A-N02A	ANSM	38-AGONIST-OPIOID-ANALGESICS.html	Increased risk of respiratory depression which can be fatal in case of overdose	Take into account	
1647			AGONIST OPIOID ANALGESICS	N01A-N02A			MORPHINE LIKE ANTITUSSIVES	R05DA0-001	ANSM	38-AGONIST-OPIOID-ANALGESICS.html	Increased risk of respiratory depression, which can be fatal in cases of overdose	Take into account	
1648			AGONIST OPIOID ANALGESICS	N01A-N02A			TRUE MORPHINE ANTITUSSIVES	R0GDA0-002	ANSM	38-AGONIST-OPIOID-ANALGESICS.html	Increased risk of respiratory depression which can be fatal in cases of overdose	Take into account	
1649	GOLD	1311190					ANGIOTENSIN CONVERTING ENZYME INHIBITORS (ACE INHIBITORS)	C09AA	ANSM	390-GOLD.html	With the gold salts administered by IV route: risk of "nitritoid" reaction when the ACE inhibitor is introduced (nausea, vomiting, vasomotor effects of the flushing type, hypotension, possibly sudden drop in blood pressure)	Take into account	
1650			PLATINUM-BASED ANTINEOPLASTIC CANCER DRUGS	L01XA			AMINOGLYCOSIDES	J01GB-001	ANSM	391-PLATINUM-BASED-ANTINEOPLASTIC-CANCER-DRUGS.html	Addition of the nephrotoxic and/or ototoxic effects, especially in the case of pre-existing renal insufficiency	Take into account	
1651			PLATINUM-BASED ANTINEOPLASTIC CANCER DRUGS	L01XA			LOOP DIURETICS	C03CA-001	ANSM	391-PLATINUM-BASED-ANTINEOPLASTIC-CANCER-DRUGS.html	Risk of addition of the ototoxic and/or nephrotoxic effects	Take into account	
1652	ORLISTAT	37925			AMIODARONE	703			ANSM	392-ORLISTAT.html	Risk of decrease of the plasma concentrations of the amiodarone and of its active metabolite	Precaution for use	
1653	ORLISTAT	37925					TRICYCLIC ANTIDEPRESSANTS	N06AA-001	ANSM	392-ORLISTAT.html	Risk of therapeutic failure when there is concomitant treatment with orlistat	Take into account	
1654	ORLISTAT	37925					VITAMIN K ANTAGONISTS	B01AA-001	ANSM	392-ORLISTAT.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	
1655	ORLISTAT	37925			CICLOSPORIN	3008			ANSM	392-ORLISTAT.html	Decrease of the blood concentrations of ciclosporin due to decrease of its intestinal absorption, with risk of loss of the immunosuppressive activity	Not recommended	
1656	ORLISTAT	37925					THYROID HORMONES	H03AA	ANSM	392-ORLISTAT.html	Risk of disequilibrium of the thyroid replacement therapy when there is treatment with orlistat	Take into account	
1657	ORLISTAT	37925					SELECTIVE SEROTONIN REUPTAKE INHIBITORS (SSRIs)	N06AB	ANSM	392-ORLISTAT.html	Risk of therapeutic failure when there is concomitant treatment with orlistat	Take into account	
1658	ORLISTAT	37925			LITHIUM	6448			ANSM	392-ORLISTAT.html	Risk of therapeutic failure when there is concomitant treatment with orlistat	Take into account	
1659	ORLISTAT	37925					MIXED ADRENERGIC-SEROTONINERGIC MEDICATIONS	N06A	ANSM	392-ORLISTAT.html	Risk of therapeutic failure when there is concomitant treatment with orlistat	Take into account	
1660	ORLISTAT	37925					NEUROLEPTICS	N05AA-003	ANSM	392-ORLISTAT.html	Risk of therapeutic failure when there is concomitant treatment with orlistat	Take into account	
1661	ORLISTAT	37925					VITAMIN D	A11CC	ANSM	392-ORLISTAT.html	Decrease of the absorption of the vitamin D	Take into account	
1662	ORNIDAZOLE	7701					FLUOROURACIL (AND, BY EXTRAPOLATION, OTHER FLUOROPYRIMIDINES)	L01BC-001	ANSM	393-ORNIDAZOLE.html	Increase of the toxicity of the fluorouracil due to decrease of its clearance	Take into account	
