Drug Name	RxNorm	Source File	Clinical Source	Class Name	Class Code
Nitrendipine 	7441	41	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
Verapamil	11170	41	ANSM	CALCIUM CHANNEL BLOCKERS	CO8CA-001
Entacapone 	60307	42	ANSM	CATECHOL-O-METHYLTRANSFERASE INHIBITORS (COMT) 	COMT
Tolcapone	72937	42	ANSM	CATECHOL-O-METHYLTRANSFERASE INHIBITORS (COMT) 	COMT
Clonidine	2599	43	ANSM	CENTRAL ANTIHYPERTENSIVES	C02AC-001
Methyldopa	6876	43	ANSM	CENTRAL ANTIHYPERTENSIVES	C02AC-001
Moxonidin	30257	43	ANSM	CENTRAL ANTIHYPERTENSIVES	C02AC-001
Rilmenidine	55679	43	ANSM	CENTRAL ANTIHYPERTENSIVES	C02AC-001
Catioresine sulfo sodique	2161	44	ANSM	CHELATING RESINS	C10-V0
Colesevelam	141626	44	ANSM	CHELATING RESINS	C10-V0
Colestilan		44	ANSM	CHELATING RESINS	C10-V0
Colestyramine	2447	44	ANSM	CHELATING RESINS	C10-V0
Polystyrene sulfonate	54957	44	ANSM	CHELATING RESINS	C10-V0
Sevelamer	214824	44	ANSM	CHELATING RESINS	C10-V0
Ambenonium	623	45	ANSM	CHOLINESTERASE INHIBITORS	NO6DA-001
Donepezil	135447	45	ANSM	CHOLINESTERASE INHIBITORS	NO6DA-001
Galantamine	4637	45	ANSM	CHOLINESTERASE INHIBITORS	NO6DA-001
Neostigmine	7315	45	ANSM	CHOLINESTERASE INHIBITORS	NO6DA-001
Pyridostigmine	9000	45	ANSM	CHOLINESTERASE INHIBITORS	NO6DA-001
Rivastigmine	183379	45	ANSM	CHOLINESTERASE INHIBITORS	NO6DA-001
Gallium (67 Ga) citrate	272758	46	ANSM	CITRATES	V09HX
Trimagnesium dicitrate		46	ANSM	CITRATES	V09HX
Potassium citrate	54993	46	ANSM	CITRATES	V09HX
Sodium citrate	56466	46	ANSM	CITRATES	V09HX
Diacid sodium citrate 		46	ANSM	CITRATES	V09HX
Cibenzoline	21099	48	ANSM	CLASS I ANTIARRHYTHMICS (EXCEPT LIDOCAINE)	C01B-003
Disopyramide	3541	48	ANSM	CLASS I ANTIARRHYTHMICS (EXCEPT LIDOCAINE)	C01B-003
Flecainide	4441	48	ANSM	CLASS I ANTIARRHYTHMICS (EXCEPT LIDOCAINE)	C01B-003
Hydroquinidine	27220	48	ANSM	CLASS I ANTIARRHYTHMICS (EXCEPT LIDOCAINE)	C01B-003
Mexiletine	6926	48	ANSM	CLASS I ANTIARRHYTHMICS (EXCEPT LIDOCAINE)	C01B-003
Propafenone	8754	48	ANSM	CLASS I ANTIARRHYTHMICS (EXCEPT LIDOCAINE)	C01B-003
Quinidine		48	ANSM	CLASS I ANTIARRHYTHMICS (EXCEPT LIDOCAINE)	C01B-003
Disopyramide	3541	47	ANSM	CLASS IA ANTIARRHYTHMICS	C01B-002
Hydroquinidine	27220	47	ANSM	CLASS IA ANTIARRHYTHMICS	C01B-002
Quinidine	9068	47	ANSM	CLASS IA ANTIARRHYTHMICS	C01B-002
Dienogest	22968	49	ANSM	COMBINED ESTROGEN-PROGESTIN CONTRACEPTIVES	G03AB-001
Estradiol	4083	49	ANSM	COMBINED ESTROGEN-PROGESTIN CONTRACEPTIVES	G03AB-001
Ethinylestradiol	4124	49	ANSM	COMBINED ESTROGEN-PROGESTIN CONTRACEPTIVES	G03AB-001
Alcuronium	460	50	ANSM	CURARES	M03A-001
Atracurium	1218	50	ANSM	CURARES	M03A-001
Cisatracurium	319864	50	ANSM	CURARES	M03A-001
Mivacurium	30077	50	ANSM	CURARES	M03A-001
Pancuronium	7883	50	ANSM	CURARES	M03A-001
Rocuronium	68139	50	ANSM	CURARES	M03A-001
Suxamethonium	10154	50	ANSM	CURARES	M03A-001
Vecuronium	71535	50	ANSM	CURARES	M03A-001
Altretamine	5296	51	ANSM	CYTOTOXICS	L01
Amsacrine	739	51	ANSM	CYTOTOXICS	L01
Asparaginase	1156	51	ANSM	CYTOTOXICS	L01
Azacitidine	1251	51	ANSM	CYTOTOXICS	L01
Azathioprine	1256	51	ANSM	CYTOTOXICS	L01
Bendamustine	134547	51	ANSM	CYTOTOXICS	L01
Bleomycin	1622	51	ANSM	CYTOTOXICS	L01
Bortezomib	358258	51	ANSM	CYTOTOXICS	L01
Busulfan	1828	51	ANSM	CYTOTOXICS	L01
Cabazitaxel	996051	51	ANSM	CYTOTOXICS	L01
Capecitabine	194000	51	ANSM	CYTOTOXICS	L01
Carboplatin	40048	51	ANSM	CYTOTOXICS	L01
Carmustine	2105	51	ANSM	CYTOTOXICS	L01
Chlorambucil	2346	51	ANSM	CYTOTOXICS	L01
Chlormethine	6674	51	ANSM	CYTOTOXICS	L01
Cisplatin	2555	51	ANSM	CYTOTOXICS	L01
Cladribine	44157	51	ANSM	CYTOTOXICS	L01
Clofarabine	44151	51	ANSM	CYTOTOXICS	L01
Cyclophosphamide	3002	51	ANSM	CYTOTOXICS	L01
Cytarabine	3041	51	ANSM	CYTOTOXICS	L01
Dacarbazine	3098	51	ANSM	CYTOTOXICS	L01
Dactinomycin	3100	51	ANSM	CYTOTOXICS	L01
Daunorubicin	3109	51	ANSM	CYTOTOXICS	L01
Decitabine	15657	51	ANSM	CYTOTOXICS	L01
Dexrazoxane	42736	51	ANSM	CYTOTOXICS	L01
Docetaxel	72962	51	ANSM	CYTOTOXICS	L01
Doxorubicin	3639	51	ANSM	CYTOTOXICS	L01
Epirubicin	3995	51	ANSM	CYTOTOXICS	L01
Eribulin	1045453	51	ANSM	CYTOTOXICS	L01
Estramustine	4089	51	ANSM	CYTOTOXICS	L01
Etoposide	4179	51	ANSM	CYTOTOXICS	L01
Fludarabine	24698	51	ANSM	CYTOTOXICS	L01
Fluorouracile	4492	51	ANSM	CYTOTOXICS	L01
Fotemustine 	25287	51	ANSM	CYTOTOXICS	L01
Gemcitabine	12574	51	ANSM	CYTOTOXICS	L01
Hydroxycarbamide	5552	51	ANSM	CYTOTOXICS	L01
Idarubicin	5650	51	ANSM	CYTOTOXICS	L01
Ifosfamide	5657	51	ANSM	CYTOTOXICS	L01
Irinotecan	51499	51	ANSM	CYTOTOXICS	L01
Lomustine	6466	51	ANSM	CYTOTOXICS	L01
Melphalan	6718	51	ANSM	CYTOTOXICS	L01
Mercaptopurine	103	51	ANSM	CYTOTOXICS	L01
Methotrexate	6851	51	ANSM	CYTOTOXICS	L01
Miltefosine	236678	51	ANSM	CYTOTOXICS	L01
Mitoguazone	7000	51	ANSM	CYTOTOXICS	L01
Mitomycin c	632	51	ANSM	CYTOTOXICS	L01
Mitoxantrone	7005	51	ANSM	CYTOTOXICS	L01
Nelarabine	274771	51	ANSM	CYTOTOXICS	L01
Oxaliplatin	32592	51	ANSM	CYTOTOXICS	L01
Paclitaxel	56946	51	ANSM	CYTOTOXICS	L01
Pentostatin	8011	51	ANSM	CYTOTOXICS	L01
Pipobroman	8347	51	ANSM	CYTOTOXICS	L01
Pirarubicin	33764	51	ANSM	CYTOTOXICS	L01
Pixantrone		51	ANSM	CYTOTOXICS	L01
Plicamycin	6995	51	ANSM	CYTOTOXICS	L01
Procarbazine	8702	51	ANSM	CYTOTOXICS	L01
Raltitrexed	196239	51	ANSM	CYTOTOXICS	L01
Streptozocin	10114	51	ANSM	CYTOTOXICS	L01
Tegafur 	4582	51	ANSM	CYTOTOXICS	L01
Temozolomide	37776	51	ANSM	CYTOTOXICS	L01
Thiotepa	10473	51	ANSM	CYTOTOXICS	L01
Tioguanine	10485	51	ANSM	CYTOTOXICS	L01
Topotecan	57308	51	ANSM	CYTOTOXICS	L01
Vinblastine	11198	51	ANSM	CYTOTOXICS	L01
Vincristine	11202	51	ANSM	CYTOTOXICS	L01
Vindesine	11204	51	ANSM	CYTOTOXICS	L01
Vinflunine	194315	51	ANSM	CYTOTOXICS	L01
Vinorelbine	39541	51	ANSM	CYTOTOXICS	L01
Mesalazine	52582	52	ANSM	DERIVATIVES OF AMINOSALICYLIC ACID (ASA)	A07EC-001
Olsalazine	32385	52	ANSM	DERIVATIVES OF AMINOSALICYLIC ACID (ASA)	A07EC-001
P. A. S. Sodium 	7833	52	ANSM	DERIVATIVES OF AMINOSALICYLIC ACID (ASA)	A07EC-001
Sulfasalazine	9524	52	ANSM	DERIVATIVES OF AMINOSALICYLIC ACID (ASA)	A07EC-001
Dextran 	42635	53	ANSM	DEXTRAN 40	B05AA
Digitoxin	3403	54	ANSM	DIGITALIS GLYCOSIDES	C01AA0
Digoxin	3407	54	ANSM	DIGITALIS GLYCOSIDES	C01AA0
Amlopidine 	17767	55	ANSM	DIHYDROPYRIDINES	C08CA-002
Barnidipine 	39879	55	ANSM	DIHYDROPYRIDINES	C08CA-002
Clevidipine	233603	55	ANSM	DIHYDROPYRIDINES	C08CA-002
Felodipine 	4316	55	ANSM	DIHYDROPYRIDINES	C08CA-002
Isradipine 	33910	55	ANSM	DIHYDROPYRIDINES	C08CA-002
Lacidipine 	28382	55	ANSM	DIHYDROPYRIDINES	C08CA-002
Lercanidipine	135056	55	ANSM	DIHYDROPYRIDINES	C08CA-002
Manidipine 	29275	55	ANSM	DIHYDROPYRIDINES	C08CA-002
Nicardipine	7396	55	ANSM	DIHYDROPYRIDINES	C08CA-002
Nifedipine	7417	55	ANSM	DIHYDROPYRIDINES	C08CA-002
Nimodipine	7426	55	ANSM	DIHYDROPYRIDINES	C08CA-002
Nitrendipine 	7441	55	ANSM	DIHYDROPYRIDINES	C08CA-002
Altizide	17599	56	ANSM	DIURETICS	C0E-001
Amiloride	644	56	ANSM	DIURETICS	C0E-001
Bendroflumethiazide	1369	56	ANSM	DIURETICS	C0E-001
Bumetanide	1808	56	ANSM	DIURETICS	C0E-001
Potassium canrenoate	1981	56	ANSM	DIURETICS	C0E-001
Chlortalidone	2409	56	ANSM	DIURETICS	C0E-001
Cicletanine	21914	56	ANSM	DIURETICS	C0E-001
Clopamide	2603	56	ANSM	DIURETICS	C0E-001
Cyclothiazide	22033	56	ANSM	DIURETICS	C0E-001
Eplerenone	298869	56	ANSM	DIURETICS	C0E-001
Furosemide	4603	56	ANSM	DIURETICS	C0E-001
Hydrochlorothiazide	5487	56	ANSM	DIURETICS	C0E-001
Indapamide	5764	56	ANSM	DIURETICS	C0E-001
Methyclothiazide	6860	56	ANSM	DIURETICS	C0E-001
Piretanide	33770	56	ANSM	DIURETICS	C0E-001
Spironolactone	9997	56	ANSM	DIURETICS	C0E-001
Torasemide	38413	56	ANSM	DIURETICS	C0E-001
Triamterene	10763	56	ANSM	DIURETICS	C0E-001
Xipamide	11371	56	ANSM	DIURETICS	C0E-001
Bromocriptine 	1760	57	ANSM	DOPAMINERGIC ALKALOIDS OF ERGOT OF RYE	G02CB-001
Cabergoline	47579	57	ANSM	DOPAMINERGIC ALKALOIDS OF ERGOT OF RYE	G02CB-001
Lisuride	6446	57	ANSM	DOPAMINERGIC ALKALOIDS OF ERGOT OF RYE	G02CB-001
Pergolide	8047	57	ANSM	DOPAMINERGIC ALKALOIDS OF ERGOT OF RYE	G02CB-001
Cabergoline	47579	58	ANSM	DOPAMINERGICS, EXCEPT PARKINSON	G02CB-002
Quinagolide	76887	58	ANSM	DOPAMINERGICS, EXCEPT PARKINSON	G02CB-002
Amantadine	620	59	ANSM	DOPAMINERGICS	N04B-002
Apomorphine	1043	59	ANSM	DOPAMINERGICS	N04B-002
Bromocriptine	1760	59	ANSM	DOPAMINERGICS	N04B-002
Cabergoline	47579	59	ANSM	DOPAMINERGICS	N04B-002
Entacapone 	60307	59	ANSM	DOPAMINERGICS	N04B-002
Lisuride	6446	59	ANSM	DOPAMINERGICS	N04B-002
Pergolide	8047	59	ANSM	DOPAMINERGICS	N04B-002
Piribedil 	8353	59	ANSM	DOPAMINERGICS	N04B-002
Pramipexole	746741	59	ANSM	DOPAMINERGICS	N04B-002
Quinagolide	76887	59	ANSM	DOPAMINERGICS	N04B-002
Rasagiline 	134748	59	ANSM	DOPAMINERGICS	N04B-002
Ropinirole	72302	59	ANSM	DOPAMINERGICS	N04B-002
Rotigotine	616739	59	ANSM	DOPAMINERGICS	N04B-002
Selegiline	9639	59	ANSM	DOPAMINERGICS	N04B-002
Tolcapone	72937	59	ANSM	DOPAMINERGICS	N04B-002
Carbamazepine 	2002	60	ANSM	ENZYMATIC INDUCERS	N03-J05-001
Dabrafenib	1424911	60	ANSM	ENZYMATIC INDUCERS	N03-J05-001
Efavirenz 	195085	60	ANSM	ENZYMATIC INDUCERS	N03-J05-001
Enzalutamide		60	ANSM	ENZYMATIC INDUCERS	N03-J05-001
Esclicarbazpine	1482502	60	ANSM	ENZYMATIC INDUCERS	N03-J05-001
Fosphenytoin	72236	60	ANSM	ENZYMATIC INDUCERS	N03-J05-001
Nevirapine	53654	60	ANSM	ENZYMATIC INDUCERS	N03-J05-001
Oxcarbazepine 	32624	60	ANSM	ENZYMATIC INDUCERS	N03-J05-001
Phenobarbital	8134	60	ANSM	ENZYMATIC INDUCERS	N03-J05-001
Phenytoin	8183	60	ANSM	ENZYMATIC INDUCERS	N03-J05-001
Primidone	8691	60	ANSM	ENZYMATIC INDUCERS	N03-J05-001
Rifabutin	55672	60	ANSM	ENZYMATIC INDUCERS	N03-J05-001
Rifampicin 	9384	60	ANSM	ENZYMATIC INDUCERS	N03-J05-001
Bezafibrate	1525	61	ANSM	FIBRATES	C01AB-001
Ciprofibrate	21149	61	ANSM	FIBRATES	C01AB-001
Clofibrate	2594	61	ANSM	FIBRATES	C01AB-001
Fenofibrate	8703	61	ANSM	FIBRATES	C01AB-001
Gemfibrozil	4719	61	ANSM	FIBRATES	C01AB-001
Ciprofloxacin	2551	62	ANSM	FLUOROQUINOLONES	J01MA-001
Enoxacin	3925	62	ANSM	FLUOROQUINOLONES	J01MA-001
Fleroxacin	42322	62	ANSM	FLUOROQUINOLONES	J01MA-001
Gemifloxacin	138099	62	ANSM	FLUOROQUINOLONES	J01MA-001
Levofloxacin	82122	62	ANSM	FLUOROQUINOLONES	J01MA-001
Lomefloxacin	28872	62	ANSM	FLUOROQUINOLONES	J01MA-001
Moxifloxacin	139462	62	ANSM	FLUOROQUINOLONES	J01MA-001
Norfloxacin	7517	62	ANSM	FLUOROQUINOLONES	J01MA-001
Ofloxacin	7623	62	ANSM	FLUOROQUINOLONES	J01MA-001
Pefloxacin	7960	62	ANSM	FLUOROQUINOLONES	J01MA-001
Capecitabine	194000	63	ANSM	FLUOROURACIL (AND BY EXTRAPOLATION, TEGAFUR AND CAPECITABINE)	L01BC-001
Fluorouracil 	4492	63	ANSM	FLUOROURACIL (AND BY EXTRAPOLATION, TEGAFUR AND CAPECITABINE)	L01BC-001
Tegafur 	4582	63	ANSM	FLUOROURACIL (AND BY EXTRAPOLATION, TEGAFUR AND CAPECITABINE)	L01BC-001
Folinic Acid	6313	64	ANSM	FOLATES	V03-
Folic Acid	4511	64	ANSM	FOLATES	V03-
Activated Charcoal	272	65	ANSM	GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	A07BC-A02AD
Vegetal charcoal		65	ANSM	GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	A07BC-A02AD
Diosmectite	59346	65	ANSM	GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	A07BC-A02AD
Aluminum Hydoxide and Magnesium carbonate gel	17384	65	ANSM	GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	A07BC-A02AD
Hydrotalcite	27221	65	ANSM	GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	A07BC-A02AD
Kaolin	6102	65	ANSM	GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	A07BC-A02AD
Lanthane	234416	65	ANSM	GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	A07BC-A02AD
Magaldrate	29151	65	ANSM	GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	A07BC-A02AD
Magnesium Hydroxide	6581	65	ANSM	GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	A07BC-A02AD
Magnesium Trisilicate	29170	65	ANSM	GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	A07BC-A02AD
Monmectite		65	ANSM	GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	A07BC-A02AD
Povidone	1310706	65	ANSM	GASTRO-INTESTINAL TARGETED MEDICATIONS, ANTACIDS, AND ABSORBANTS	A07BC-A02AD
Nateglinide	274332	66	ANSM	GLINIDES	A10BX-001
Repaglinide	73044	66	ANSM	GLINIDES	A10BX-001
Linagliptin	1100699	67	ANSM	GLIPTINS	A10B-001
Saxagliptin	857974	67	ANSM	GLIPTINS	A10B-001
Sitagliptin	593411	67	ANSM	GLIPTINS	A10B-001
Vildagliptin	596554	67	ANSM	GLIPTINS	A10B-001
Pioglitazone	33738	68	ANSM	GLITAZONE ANTIDIABETICS	A10BG0
Rosiglitazone	84108	68	ANSM	GLITAZONE ANTIDIABETICS	A10BG0
Betamethasone	1514	69	ANSM	GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001
Budesonide	19831	69	ANSM	GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001
Cortisone	2878	69	ANSM	GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001
Cortivazol	21660	69	ANSM	GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001
Dexamethasone	3264	69	ANSM	GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001
Methylprednisolone	6902	69	ANSM	GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001
Prednisolone 	8638	69	ANSM	GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001
Prednisone	8640	69	ANSM	GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001
Tetracosactide	2890	69	ANSM	GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001
Triamcinolone	10759	69	ANSM	GLUCOCORTICOIDS (EXCEPT HYDROCORTISONE)	A0-H0-001
Cimetidine	2541	70	ANSM	H2 RECEPTOR ANTAGONISTS	A02BA-001
Famotidine	4278	70	ANSM	H2 RECEPTOR ANTAGONISTS	A02BA-001
Nizatidine	42319	70	ANSM	H2 RECEPTOR ANTAGONISTS	A02BA-001
Ranitidine	9143	70	ANSM	H2 RECEPTOR ANTAGONISTS	A02BA-001
Roxatidine	114817	70	ANSM	H2 RECEPTOR ANTAGONISTS	A02BA-001
Desflurane	27340	71	ANSM	HALOGENATED HYDROCARBON ANESTHETICS	N01AB0-001
Enflurane	3920	71	ANSM	HALOGENATED HYDROCARBON ANESTHETICS	N01AB0-001
Halothane	5095	71	ANSM	HALOGENATED HYDROCARBON ANESTHETICS	N01AB0-001
Isoflurane	6026	71	ANSM	HALOGENATED HYDROCARBON ANESTHETICS	N01AB0-001
Methoxyflurane	6857	71	ANSM	HALOGENATED HYDROCARBON ANESTHETICS	N01AB0-001
Sevoflurane		71	ANSM	HALOGENATED HYDROCARBON ANESTHETICS	N01AB0-001
Dalteparin sodium	67109	72	ANSM	HEPARINS	B01AB
Danaparoid sodium	78484	72	ANSM	HEPARINS	B01AB
Desirudine		72	ANSM	HEPARINS	B01AB
Enoxaparin	67108	72	ANSM	HEPARINS	B01AB
Fondaparinux	321208	72	ANSM	HEPARINS	B01AB
Heparin	5224	72	ANSM	HEPARINS	B01AB
Nadroparin	67031	72	ANSM	HEPARINS	B01AB
Reviparin	75960	72	ANSM	HEPARINS	B01AB
Tinzaparin	69646	72	ANSM	HEPARINS	B01AB
Atorvastatin	83367	73	ANSM	HMG-COA REDUCTASE INHIBITORS (STATINS)	C10AA
Fluvastatin	41127	73	ANSM	HMG-COA REDUCTASE INHIBITORS (STATINS)	C10AA
Pitavastatin	861634	73	ANSM	HMG-COA REDUCTASE INHIBITORS (STATINS)	C10AA
Pravastatin	42463	73	ANSM	HMG-COA REDUCTASE INHIBITORS (STATINS)	C10AA
Rosuvastatin	301542	73	ANSM	HMG-COA REDUCTASE INHIBITORS (STATINS)	C10AA
Simvastatin	36567	73	ANSM	HMG-COA REDUCTASE INHIBITORS (STATINS)	C10AA
Aceclofenac	16689	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Mefenamic Acid	257844	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Niflumic Acid	7418	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Tiaprofenic acid	618442	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Alminoprofen	17387	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Amiloride	644	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Azilsartan	1091643	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Benazepril	18867	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Candesartan cilexetil	214354	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Potassium canrenoate	1981	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Captopril	1998	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Celecoxib	140587	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Ciclosporin 	3008	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Cilazapril	21102	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Dalteparin sodium	67109	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Danaparoid sodium	78484	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Desirudine		74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Dexketoprofen trometamol	233386	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Diclofenac	3355	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Drospirenone 	840781	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Enalapril	3827	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Enoxaparin	67108	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Eplerenone 	298869	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Eprosartan	83515	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Etodolac	24605	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Etoricoxib 	307296	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Fenoprofen	4331	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Flurbiprofen	4502	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Fondaparinux	321208	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Fosinopril	50166	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Heparin	5224	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Ibuprofen	5640	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Imidapril	60245	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Indometacin	5781	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Irbesartan	83818	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Ketoprofen	6142	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Lisinopril	29046	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Losartan	52175	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Meloxicam	41493	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Moexipril	30131	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Morniflumate	30225	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Nabumetone	31448	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Nadroparin	67031	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Naproxen	7258	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Nimesulide	53694	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Olmesartan	321064	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Parecoxib	279950	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Perindopril tert-butylamine		74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Phenylbutazone	8160	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Piroxicam	8356	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Piroxicam-betadex		74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Potassium 	8588	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Quinapril	35208	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Ramipril	35296	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Reviparin	75960	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Rofecoxib	232158	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Spirapril	36908	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Spironolactone	9997	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Sulindac	10237	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Tacrolimus	42316	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Telmisartan	73494	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Tenoxicam	37790	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Tinzaparin	69646	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Trandolapril	38454	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Triamterene	10763	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Trimethoprim 	10829	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Valdecoxib	278567	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Valsartan	69749	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Zofenopril	39990	74	ANSM	HYPERKALEMIA INDUCING MEDICATIONS	M01A-001
Acepromazine	155	75	ANSM	HYPNOTICS	N05-R06
Aceprometazine		75	ANSM	HYPNOTICS	N05-R06
Alimemazine	10825	75	ANSM	HYPNOTICS	N05-R06
Doxylamine	3642	75	ANSM	HYPNOTICS	N05-R06
Estazolam	4077	75	ANSM	HYPNOTICS	N05-R06
Flunitrazepam	4460	75	ANSM	HYPNOTICS	N05-R06
Loprazolam	38555	75	ANSM	HYPNOTICS	N05-R06
Lormetazepam	28894	75	ANSM	HYPNOTICS	N05-R06
Meprobamate	6760	75	ANSM	HYPNOTICS	N05-R06
Niaprazine	31722	75	ANSM	HYPNOTICS	N05-R06
Nitrazepam	7440	75	ANSM	HYPNOTICS	N05-R06
