Drug Name	RxNorm	Source File	Clinical Source	Class Name	Class Code
ZUCLOPENTHIXOL	114176	MEDICATIONS-AT-THE-ORIGIN-OF-ORTHOSTATIC-HYPOTENSION.html	ANSM	MEDICATIONS AT THE ORIGIN OF ORTHOSTATIC HYPOTENSION	N05AA-001
ACEBUTOLOL  	149	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
ALISKIREN 	325646	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
ALTIZIDE 	17599	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
AMILORIDE 	644	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
AMLODIPINE 	17767	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
ATENOLOL 	1202	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
AZILSARTAN 	1091643	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
BENAZEPRIL 	18867	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
BENDROFLUMETHIAZIDE 	1369	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
BETAXOLOL 	1520	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
BISOPROLOL 	19484	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
BUMETANIDE 	1808	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
CANDESARTAN CILEXETIL 	214354	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
POTASSIUM CANRENOATE 	1981	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
CAPTOPRIL 	1998	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
CARTEOLOL 	2116	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
CARVEDILOL 	20352	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
CELIPROLOL 	20498	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
CHLORTALIDONE 		MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
CICLETANINE 	21914	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
CILAZAPRIL 	21102	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
CLEVIDIPINE 	233603	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
CLONIDINE 	2599	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
CLOPAMIDE 	2603	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
CYCLOTHIAZIDE 	22033	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
DIHYDRALAZINE 	3409	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
DILTIAZEM 	3443	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
DOXAZOSINE 	49276	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
ENALAPRIL 	3827	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
EPLERENONE 	298869	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
EPROSARTAN 	83515	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
FELODIPINE  	4316	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
FOSINOPRIL 	50166	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
FUROSEMIDE 	460	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
ANFACINE 	40114	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
HYDROCHLOROTHIAZIDE 	5487	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
INDAPAMIDE 	5764	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
IRBESARTAN 	83818	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
ISRADIPINE  	33910	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
LABETALOL 	6185	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
LACIDIPINE  	28382	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
LERCANIDIPINE 	135056	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
LEVOBUNOLOL 	1813	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
LISINOPRIL 	29046	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
LOSARTAN 	52175	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
MANIDIPINE  	29275	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
METHYCLOTHIAZIDE 	6860	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
METHYLDOPA 	6876	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
METOPROLOL  	6918	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
MOEXIPRIL 	30131	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
MOXONIDINE 	30257	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
NADOLOL 	7226	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
NEBIVOLOL 	31555	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
NICARDIPINE 	7396	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
NIFEDIPINE  	7417	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
NIMODIPINE 	7426	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
NITRENDIPINE  	7441	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
OLMESARTAN 	321064	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
PERINDOPRIL TERT-BUTYLAMINE 	54552	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
PINDOLOL 	8332	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
PIRETANIDE  	33770	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
PRAZOSINE 	8629	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
PROPRANOLOL  	8787	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
QUINAPRIL 	35208	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
AMIPRIL 	35296	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
ILMENIDINE 	55679	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
SOTALOL 	9947	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
SPIRONOLACTONE 	9997	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
TAMSULOSINE 	77492	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
TELMISARTAN 	73494	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
TERAZOSINE 	37798	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
TERTATOLOL  	37840	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
TIMOLOL  	10600	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
TRANDOLAPRIL 	38454	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
TRIAMTERENE 	10763	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
APIDIL 	3923	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
VALSARTAN 	69749	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
VERAPAMIL 	11170	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
VORTIOXETINE 	1455099	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
ZOFENOPRIL 	39990	MEDICATIONS-THAT-LOWER-BLOOD-PRESSURE.html	ANSM	MEDICATIONS THAT LOWER BLOOD PRESSURE	MABT
ALIMEMAZINE	10825	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
AMITRIPTYLINE	704	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
AMOXAPINE	722	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
BUPROPION 	42347	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
CAMPHOR	1952	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
CHLOROQUINE 	2393	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
CHLORPROMAZINE 	2403	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
CINEOLE		MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
CIPROFLOXACIN 	2551	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
CITALOPRAM	2556	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
CLOMIPRAMINE	2597	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
CYAMEMAZINE	21877	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
DOSULEPIN	3634	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
DOXEPIN	3638	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
DROPERIDOL	3648	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
ENOXACIN	3925	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
ESCITALOPRAM	321988	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
EUCALYPTUS 	319781	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
EUGENOL	4186	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
FAMPRIDINE	897018	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
FLUOXETINE	4493	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
FLUPHENAZINE	4496	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
FLUVOXAMINE	42355	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
HALOPERIDOL 	5093	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
IMIPRAMINE	5691	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
LEVOFLOXACIN	82122	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
LEVOMENTHOL	236388	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
LEVOMEPROMAZINE	6852	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
LOMEFLOXACIN	28872	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
MAPROTILINE	6646	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
MEFLOQUINE	6694	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
MINT 	1372004	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
RACEMIC MENTHOL		MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
MOXIFLOXACIN	139462	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
NIAOULI 	1309375	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
NORFLOXACIN	7517	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
OFLOXACINE	7623	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
OXOMEMAZINE	234528	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
PAROXETINE	32937	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
PEFLOXACIN	7960	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
PIMOZIDE 	8331	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
PIPAMPERONE	33739	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
PIPOTIAZINE	8348	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
PROMETHAZINE	8745	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
PROPERICIAZINE	8766	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
SERTRALINE	36437	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
TERPINE		MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
TERPINEOL	1368180	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
TERPINOL		MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
THYMOL	10553	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
TRAMADOL	10689	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
TRIMIPRAMINE	10834	MEDICATIONS-THAT-LOWER-THE-EPILEPTIC-THRESHOLD.html	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
MERBROMIN	6762	MERCURIAL-ANTISEPTICS.html	ANSM	MERCURIAL ANTISEPTICS	D08AK0
THIOMERSAL		MERCURIAL-ANTISEPTICS.html	ANSM	MERCURIAL ANTISEPTICS	D08AK0
VALPROIC ACID	11118	METABOLIZED-ANTICONVULSANTS.html	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
ETHOSUXIMIDE	4135	METABOLIZED-ANTICONVULSANTS.html	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
FELBAMATE	24812	METABOLIZED-ANTICONVULSANTS.html	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
FOSPHENYTOIN	72236	METABOLIZED-ANTICONVULSANTS.html	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
LAMOTRIGINE	28439	METABOLIZED-ANTICONVULSANTS.html	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
OXCARBAZEPINE	32624	METABOLIZED-ANTICONVULSANTS.html	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
PERAMPANEL	1356552	METABOLIZED-ANTICONVULSANTS.html	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
PHENOBARBITAL	8134	METABOLIZED-ANTICONVULSANTS.html	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
PHENYTOIN	8183	METABOLIZED-ANTICONVULSANTS.html	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
PRIMIDONE	8691	METABOLIZED-ANTICONVULSANTS.html	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
RETIGABINE	1112990	METABOLIZED-ANTICONVULSANTS.html	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
TIAGABINE	31914	METABOLIZED-ANTICONVULSANTS.html	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
TOPIRAMATE	38404	METABOLIZED-ANTICONVULSANTS.html	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
VALPROMIDE	23420	METABOLIZED-ANTICONVULSANTS.html	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
ZONISAMIDE	39998	METABOLIZED-ANTICONVULSANTS.html	ANSM	METABOLIZED ANTICONVULSANTS	N03A-002
AXITINIB 	1242999	METABOLIZED-TYROSINE-KINASE-INHIBITORS.html	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
BOSUTINIB	1307619	METABOLIZED-TYROSINE-KINASE-INHIBITORS.html	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
CABOZANTINIB	1363268	METABOLIZED-TYROSINE-KINASE-INHIBITORS.html	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
CERITINIB	1535457	METABOLIZED-TYROSINE-KINASE-INHIBITORS.html	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
COBIMETINIB	1722365	METABOLIZED-TYROSINE-KINASE-INHIBITORS.html	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
CRIZOTINIB 	1148495	METABOLIZED-TYROSINE-KINASE-INHIBITORS.html	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
DABRAFENIB	1424911	METABOLIZED-TYROSINE-KINASE-INHIBITORS.html	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
DASATINIB	475342	METABOLIZED-TYROSINE-KINASE-INHIBITORS.html	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
ERLOTINIB	337525	METABOLIZED-TYROSINE-KINASE-INHIBITORS.html	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
GEFITINIB	328134	METABOLIZED-TYROSINE-KINASE-INHIBITORS.html	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
IBRUTINIB	1442981	METABOLIZED-TYROSINE-KINASE-INHIBITORS.html	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
IMATINIB	282388	METABOLIZED-TYROSINE-KINASE-INHIBITORS.html	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
LAPATINIB	480167	METABOLIZED-TYROSINE-KINASE-INHIBITORS.html	ANSM	METABOLIZED TYROSINE-KINASE INHIBITORS	L01XE
