Drug Interaction ID	Drug 1 Name	Drug 1 RxCUI	Drug 1 Class Name	Drug 1 Code	Drug 2 Name	Drug 2 RxCUI	Drug 2 Class Name	Drug 2 Code	Clinical Source	Source File	Description	Severity	Comment
1528	DACLATASVIR	1606218					STRONG INHIBITORS OF CYP3A4	J02-J05	ANSM	154-DACLATASVIR.html	Increase of the concentrations of daclatasvir by the inhibitor.	Precaution for use	The dose of daclatasvir must be decreased to 30 mg 1 time per day in case of administration with the inhibitor.
1529	DACLATASVIR	1606218			ST JOHNS WORT	258326			ANSM	154-DACLATASVIR.html	Risk of significant decrease of the plasma concentrations of daclatasvir due to increase of its hepatic metabolism by the St Johns Wort	CONTRAINDICATION	
1530	SULFAMETHIZOLE	10179					VITAMIN K ANTAGONISTS	B01AA-001	ANSM	489-SULFAMETHIZOLE.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the antibiotic treatment and a week after it is stopped.
1531	SULFAMETHIZOLE	10179			METHENAMINE	6832			ANSM	489-SULFAMETHIZOLE.html	Precipitation of crystals in the urinary tract (due to the acidification of the urine)	Not recommended	
1532	SULFAMETHIZOLE	10179					PHENYTOIN (AND, BY EXTRAPOLATION, FOSPHENYTOIN)	N03AB	ANSM	489-SULFAMETHIZOLE.html	Increase of the plasma concentrations of phenytoin up to toxic values (inhibition of its metabolism)	Not recommended	Another class of antibiotic should be used; if not, strict clinical monitoring, concentration dosage of phenytoin, and possible adjustment of its dosage during the treatment with the antibacterial sulfonamide and after it is stopped.
1533	APREPITANT	358255					ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	76-APREPITANT.html	Risk of very large decrease of the concentrations of aprepitant	Not recommended	
1534	APREPITANT	358255					VITAMIN K ANTAGONISTS	B01AA-001	ANSM	76-APREPITANT.html	Risk of decrease of the effect of the vitamin K antagonist due to increase of its hepatic metabolism by the aprepitant	Precaution for use	More frequent testing of the INR. Adjustment of the dosage of the vitamin K antagonist during and after the administration of the medications together.
1535	APREPITANT	358255			CYPROTERONE	3014			ANSM	76-APREPITANT.html	Risk of decrease of the concentrations of the cyproterone with risk of lower contraceptive effectiveness	Precaution for use	--In its use as a homonal contraceptive. Use a reliable contraceptive method, additional or alternative during the time these medications are taken together.
1536	APREPITANT	358255					COMBINED ESTROGEN-PROGESTIN CONTRACEPTIVES	G03AB-001	ANSM	76-APREPITANT.html	Decrease of the concentrations of the estrogen-progestin or of the progestin, with risk of lower contraceptive effectiveness.	Precaution for use	Chose another contraceptive method, in particular a barrier type, during the time these medications are taken together and a cycle following.
1537	APREPITANT	358255			IFOSFAMIDE	5657			ANSM	76-APREPITANT.html	Risk of increase of the neurotoxicity of the ifosfamide	Take into account	
1538	APREPITANT	358255			ITRACONAZOLE	28031			ANSM	76-APREPITANT.html	Increase of the concentrations of aprepitant due to decrease of its hepatic metabolism by the itraconazole.	Take into account	
1539	APREPITANT	358255			PIMOZIDE	8331			ANSM	76-APREPITANT.html	Increased risk of ventricular arrhythmias, especially of torsades de pointes	CONTRAINDICATION	
1540	APREPITANT	358255					PROGESTIN CONTRACEPTIVES	G03-001	ANSM	76-APREPITANT.html	(Except for IUD), decrease of the concentrations of progestin, with risk of lower contraceptive effectiveness.	Precaution for use	Choose another method of contraception, in particular a barrier type, during the administration of these medications together and a cycle after.
1541	APREPITANT	358255			RIFAMPICIN				ANSM	76-APREPITANT.html	Very large decrease of the concentrations of aprepitant	Not recommended	
1542	METHYLPREDNISOLONE	6902					VITAMIN K ANTAGONISTS	B01AA-001	ANSM	347-METHYLPREDNISOLONE.html	For doses of 0.5g to 1 g of methylprednisolone administered in bolus: increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	Testing of the INR 2 to 4 days after the bolus of mythylprednisolone or in the presence of signs of hemorrhage
1543	METHYLPREDNISOLONE	6902			CICLOSPORIN	3008			ANSM	347-METHYLPREDNISOLONE.html	With the methylprednisolone administered by IV route: possible increase of the blood concentrations of ciclosporin and of the creatinemia Mecanism proposed: decrease of the hepatic elimination of the ciclosporin	Take into account	
1544	METHYLPREDNISOLONE	6902					STRONG INHIBITORS OF CYP3A4	J02-J05	ANSM	347-METHYLPREDNISOLONE.html	In case of prolonged use by oral or inhaled route, increase of the plasma concentrations of the corticoid, because of decrease of its hepatic metabolism by the inhibitor, with risk of appearance of cushing syndrome	Take into account	
1545	LENALIDOMIDE	342369					HMG-COA REDUCTASE INHIBITORS (STATINS)	C10AA	ANSM	311-LENALIDOMIDE.html	Increased risk of onset of rhabdomyolysis	Precaution for use	Strengthen clinical and biological monitoring, especially during the first weeks of treatment.
1546			VITAMIN K ANTAGONISTS	B01AA-001	ALCOHOL (DRINK OR INGREDIENT)				ANSM	73-VITAMIN-K-ANTAGONISTS.html	Possible variations of the anticoagulating effect, with increase in case of acute intoxication or decrease in case of chronic alcoholism (increased metabolism)	Take into account	
1547			VITAMIN K ANTAGONISTS	B01AA-001	ALLOPURINOL	519			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage (decrease of its hepatic metabolism)	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the allopurinol and a week after it is stopped.
1548			VITAMIN K ANTAGONISTS	B01AA-001	ALPHA-TOCOPHEROL	11256			ANSM	73-VITAMIN-K-ANTAGONISTS.html	With the vitamin E used in doses greater than or equal to 500 mg/day: increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with vitamin E and after it is stopped.
1549			VITAMIN K ANTAGONISTS	B01AA-001	AMINOGLUTETHIMIDE	677			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Described for warfarin and acenocoumarol.Decrease of the effect of the vitamin K antagonist, due to increase of its hepatic metabolism by the aminoglutethimide	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with aminoglutethimide and two weeks after it is stopped
1550			VITAMIN K ANTAGONISTS	B01AA-001	AMIODARONE	703			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the amiodorone and a week after it is stopped
1551			VITAMIN K ANTAGONISTS	B01AA-001			ANDROGENS	A14AA0	ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the risk of hemorrhage due to direct effect on the coagulation and/or the fibrinolytic systems	Precaution for use	More frequent testing of the INR. Adjustment of the dosage of the vitamin K antagonist during the treatment with the androgen and after it is stopped
1552			VITAMIN K ANTAGONISTS	B01AA-001			ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	73-VITAMIN-K-ANTAGONISTS.html	Decrease (or, infrequently, increase with the phenytoin) of the effect of the vitamin K antagonist due to increase of its hepatic metabolism by the anticonvulsant inducer	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the anticonvulsant inducer and a week after it is stopped
1553			VITAMIN K ANTAGONISTS	B01AA-001			ANTIPURINES	ANTIPUR	ANSM	73-VITAMIN-K-ANTAGONISTS.html	Decrease of the effect of the Vitamin K antagonist due to increase of its hepatic metabolism	Precaution for use	More frequesnt testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the antipurine and a week after it is stopped
1554			VITAMIN K ANTAGONISTS	B01AA-001	APREPITANT	358255			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Risk of decrease of the effect of the vitamin K antagonist due to increase of its hepatic metabolism by the aprepitant	Precaution for use	More frequent testing of the INR. Adjustment of the dosage of the vitamin K antagonist during and after the administration of the medications together.
1555			VITAMIN K ANTAGONISTS	B01AA-001	BOSENTAN	75207			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Decrease of the effect of the vitamin K antagonist due to increase of its hepatic metabolism	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist
1556			VITAMIN K ANTAGONISTS	B01AA-001	CEFAMANDOLE	2178			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the cephalosporin and after it is stopped
1557			VITAMIN K ANTAGONISTS	B01AA-001	CEFOPERAZONE	2184			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during treatment with the cephalosporine and after it is stopped
1558			VITAMIN K ANTAGONISTS	B01AA-001	CEFOTETAN	2184			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution of use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the cephalosporin and after it stopped.
1559			VITAMIN K ANTAGONISTS	B01AA-001	CEFTRIAXONE	2193			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the cephalosporin and after it is stopped
1560			VITAMIN K ANTAGONISTS	B01AA-001	CIMETIDINE	2541			ANSM	73-VITAMIN-K-ANTAGONISTS.html	With the cimetidine used in doses greater than or equal to 800mg/day: increase of the effect of the vitamin K antagonist and of the risk of hemorrhage (decrease of its hepatic metabolism)	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the cimetidine and a week after it is stopped.
1561			VITAMIN K ANTAGONISTS	B01AA-001	CLINDAMYCIN	2582			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin Kantagonist during the treatment with clindamycin and after it is stopped.
1562			VITAMIN K ANTAGONISTS	B01AA-001	COLCHICINE	2683			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the colchicine and a week after it is stopped
1563			VITAMIN K ANTAGONISTS	B01AA-001			TETRACYCLINE ANTIBIOTICS	D06AA-J01AA	ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the tetracycline antibiotic and after it is stopped
1564			VITAMIN K ANTAGONISTS	B01AA-001			CYTOTOXICS	L01	ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the risk of thrombosis and hemorrhage accompanying tumors. In addition, possible interaction between the vitamin K antagonist and the chemotherapy	Precaution for use	More frequent testing of the INR
1565			VITAMIN K ANTAGONISTS	B01AA-001	DANAZOL	3102			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the risk of hemorrhage due to direct effect on coagulation and/or the fibrinolytic systems.	Precaution for use	More frequent testing of the INR. Adjustment of the dosage of the vitamin K antagonist during the treatment with danazol and after it is stopped
1566			VITAMIN K ANTAGONISTS	B01AA-001	DEFERASIROX	614373			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the risk of causing ulcers and digestive hemorrhage	Take into account	
1567			VITAMIN K ANTAGONISTS	B01AA-001	DISULFIRAM	3554			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Adjustment of the dosage of the vitamin K antagonist during the treatment with the disulfiram and a week after it is stopped
1568			VITAMIN K ANTAGONISTS	B01AA-001	DRONEDARONE	233698			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the dronedarone and a week after it is stopped.
1569			VITAMIN K ANTAGONISTS	B01AA-001	ECONAZOLE	3743			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Regardless of the route of administration of the econazole:increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with econazole and after it is stopped
1570			VITAMIN K ANTAGONISTS	B01AA-001	EFAVIRENZ	195085			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Decrease of the effect of the vitamin K antagonist due to increase of its hepatic metabolism	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist
1571			VITAMIN K ANTAGONISTS	B01AA-001			FIBRATES	C01AB-001	ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the fibrate and a week after it is stopped.
1572			VITAMIN K ANTAGONISTS	B01AA-001	FLUCONAZOLE	4450			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the fluconazole and a week after it is stopped
1573			VITAMIN K ANTAGONISTS	B01AA-001			FLUOROQUINOLONES	J01MA-001	ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the fluoroquinolone and after it is stopped
1574			VITAMIN K ANTAGONISTS	B01AA-001			FLUOROURACIL (AND, BY EXTRAPOLATION, OTHER FLUOROPYRIMIDINES)	L01BC-001	ANSM	73-VITAMIN-K-ANTAGONISTS.html	Large increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Not recommended	If it is not possible to avoid administering these together, more frequent testing of the INR. Adjustment of the dosage of the vitamin K antagonist during the treatment with the cytotoxic and a week after it is stopped.
1575			VITAMIN K ANTAGONISTS	B01AA-001	GLUCOSAMINE	4845			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the Vitamin K antagonist
1576			VITAMIN K ANTAGONISTS	B01AA-001	GRISEOFULVINE	5021			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Decrease of the effect of the vitamin K antagonist due to increase of its hepatic metabolism by the griseofulvine	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the griseofulvine and a week after it is stopped
1577			VITAMIN K ANTAGONISTS	B01AA-001			UNFRACTIONATED HEPARIN (CURATIVE DOSES AND/OR OLDER PATIENTS)	B01AB-003	ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the risk of hemorrhage	Precaution for use	When the heparin alternates with the vitamin K antagonist, strenghten clinical monitoring.
1578			VITAMIN K ANTAGONISTS	B01AA-001	IMATINIB	282388			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the risk of hemorrhage	Not recommended	If administering these together cannot be avoided, strict clinical monitoring and more frequent testing of the INR
1579			VITAMIN K ANTAGONISTS	B01AA-001			HMG-COA REDUCTASE INHIBITORS (STATINS)	C10AA	ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the Vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the Vitamin K antagonist.
1580			VITAMIN K ANTAGONISTS	B01AA-001			RITONAVIR BOOSTED PROTEASE INHIBITORS	J05AE-002	ANSM	73-VITAMIN-K-ANTAGONISTS.html	Variation of the effect of the vitamin K antagonist, most often by decreasing it	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the length of the treatment
1581			VITAMIN K ANTAGONISTS	B01AA-001	ITRACONAZOLE	28031			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the itraconazole and a week after it is stopped.
1582			VITAMIN K ANTAGONISTS	B01AA-001	LEVOCARNITINE	42955			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequenttesting of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with levocarnitine and a week after it is stopped.
1583			VITAMIN K ANTAGONISTS	B01AA-001			MACROLIDES (EXCEPT SPIRAMYCIN)	J01FA	ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage the vitamin K antagonist during the treatment with the macrolide and after it is stopped
1584			VITAMIN K ANTAGONISTS	B01AA-001	METHYLPREDNISOLONE				ANSM	73-VITAMIN-K-ANTAGONISTS.html	For doses of 0.5g to 1g of methylprednisolone administered in bolus: increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	Testing of the INR 2 to 4 days after the bolus of mythylprednisolone or in the presence of any signs of hemorrhage
1585			VITAMIN K ANTAGONISTS	B01AA-001	MICONAZOLE	6932			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Unpredictable hemorrhage, possibly serious	CONTRAINDICATION	
1586			VITAMIN K ANTAGONISTS	B01AA-001	ST JOHN'S WORT	258326			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Decrease of the plasma concentrations of the vitamin K antagonist, by reason of its enzymatic inducer effect, with risk of reduction of effectiveness, even complete loss of the effect, which could have serious consequences (thrombolitic event)	CONTRAINDICATION	In case of an accidental use of the two substances together, do not stop the St Johns Wort suddenly, but test the INR before and then after the St Johns Wort is stopped.
1587			VITAMIN K ANTAGONISTS	B01AA-001	NEVIRAPINE	53654			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Decrease of the effect of the vitamin K antagonist due to increase of its hepatic metabolism	Precaution for use	More frequent testing of the INR Possible adjustment of the dosage of the vitamin K antagonist
1588			VITAMIN K ANTAGONISTS	B01AA-001	NOSCAPINE	7533			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Not recommended	
1589			VITAMIN K ANTAGONISTS	B01AA-001	ORLISTAT	37925			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the orlistat and after it is stopped
1590			VITAMIN K ANTAGONISTS	B01AA-001	PARACETAMOL	161			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Risk of increase of the effect of the vitamin K antagonist and of the risk of hemorrhage when taking paracetamol in maximal doses (4g/day) for at least 4 days	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during treatment with the paracetamol and after it is stopped
1591			VITAMIN K ANTAGONISTS	B01AA-001	PENTOXIFYLLINE	8013			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the pentoxifylline and a week after it is stopped
1592			VITAMIN K ANTAGONISTS	B01AA-001	PRISTINAMYCIN	66958			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the pristinamycin and after it is stopped.
1593			VITAMIN K ANTAGONISTS	B01AA-001	PROGUANIL	2382			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Risk of increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the proguanil and after it is stopped.
1594			VITAMIN K ANTAGONISTS	B01AA-001	PROPAFENONE	8754			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the anticoagulant effect and of the risk of hemorrhage. Mecanism proposed: inhibition of the metabolism of the vitamin K antagonist	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the propafenone and after it is stopped.
1595			VITAMIN K ANTAGONISTS	B01AA-001	RIFAMPICIN	9384			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Decrease of the effect of the vitamin K antagonist due to increase of its hepatic metabolism by the rifampicin.	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the rifampicin and a week after it is stopped.
1596			VITAMIN K ANTAGONISTS	B01AA-001	ROPINIROLE	72302			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with ropinirole and after it is stopped
1597			VITAMIN K ANTAGONISTS	B01AA-001	SUCRALFATE	10156			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Decrease of the digestive absorption of the vitamin K antagonist	Precaution for use	Take the sucralfate at a different time from the vitamin K antagonist (more than 2 hours apart, if possible)
1598			VITAMIN K ANTAGONISTS	B01AA-001	SULFAFURAZOLE	10207			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the antibiotic and a week after it is stopped.
1599			VITAMIN K ANTAGONISTS	B01AA-001	SULFAMETHIZOLE	10179			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the antibiotic treatment and a week after it is stopped.
1600			VITAMIN K ANTAGONISTS	B01AA-001	SULFAMETHOXAZOLE	10180			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Large increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Not recommended	If administering the substances together cannot be avoided, more frequent testing of the INR and adjustment of the dosage of the vitamin K antagonist during the treatment with cotrimoxazole and after it is stopped.
1601			VITAMIN K ANTAGONISTS	B01AA-001	TAMOXIFEN	10324			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Risk of increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist
1602			VITAMIN K ANTAGONISTS	B01AA-001			THROMBOLYTICS	B01AD	ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the risk of hemorrhage	Take into account	
1603			VITAMIN K ANTAGONISTS	B01AA-001	TIBOLONE	38260			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the tibolone and after it is stopped
1604			VITAMIN K ANTAGONISTS	B01AA-001	TRAMADOL	10689			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Risk of increase of the effect of the vitamin K antagonist and of the risk of hemorrhage	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with the tramadol and after it is stopped.
1605			VITAMIN K ANTAGONISTS	B01AA-001	VORICONAZOLE	121243			ANSM	73-VITAMIN-K-ANTAGONISTS.html	Increase of the effect of the vitamin K antagonist and of the risk of hemorrhage due to decrease of its hepatic metabolism	Precaution for use	More frequent testing of the INR. Possible adjustment of the dosage of the vitamin K antagonist during the treatment with voriconazole and a week after it is stopped.
1606	FENTANYL	4337					ANTICONVULSANT ENZYMATIC INDUCERS	N03A-001	ANSM	226-FENTANYL.html	Decrease of the plasma concentrations of fentanyl due to increase of its hepatic metabolism by the anticonvulsant	Not recommended	Choose another opioid.
1607	FENTANYL	4337					STRONG INHIBITORS OF CYP3A4	J02-J05	ANSM	226-FENTANYL.html	Risk of increase of the opioid analgesic's effect of respiratory depression due to slight decrease of its hepatic metabolism	Precaution for use	Clinical monitoring and adjustment of the dosage of the opioid analgesic when there is treatment with a strong inhibitor of CYP3A4.
1608	FENTANYL	4337			RIFAMPICIN	9384			ANSM	226-FENTANYL.html	Decrease of the plasma concentrations of fentanyl due to increase of its hepatic metabolism by the rifampicin	Not recommended	Choose another opioid.
1609			URINARY ALKALIZERS	B05-001	HYDROQUINIDINE	27220			ANSM	18-URINARY-ALKALIZERS.html	Increase of the plasma concentrations of the hydroquinidine and risk of overdose (decrease of the renal excretion of the hydroquinidine by alkalinizing of the urine)	Precaution for use	Clinical monitoring, EKG, and possibly testing of the concentrations of the hydroquinidine; if needed, adjustment of the dosage during the alkalinizing treatment and after it is stopped.
1610			URINARY ALKALIZERS	B05-001	QUINIDINE	9068			ANSM	18-URINARY-ALKALIZERS.html	Increase of the plasma concentrations of the quinidine and risk of overdose (decrease of the renal excretion of the quinidine by alkalinizing of the urine).	Precaution for use	Clinical monitoring, EKG, and possibly testing of the concentrations of quinidine; if needed, adjustment of the dosage during the alkalinizing treatment and after it is stopped.
1611			AGONIST-ANTAGONIST OPIOIDS	NO2A-001			STEP II OPIOID ANALGESICS	N02A-003	ANSM	368-AGONIST-ANTAGONIST-OPIOIDS.html	Decrease of the antalgic effect due to competitive blocking of the receptors, with risk of appearance of a withdrawal syndrome.	Not recommended	
1612			AGONIST-ANTAGONIST OPIOIDS	NO2A-001			STEP III OPIOID ANALGESICS	N02A-002	ANSM	368-AGONIST-ANTAGONIST-OPIOIDS.html	Decrease of the antalgic effect due to competitive blocking of the receptors, with risk of appearance of a withdrawal syndrome	CONTRAINDICATION	
1613			AGONIST-ANTAGONIST OPIOIDS	NO2A-001			TRUE MORPHINE ANTITUSSIVES	R0GDA0-002	ANSM	368-AGONIST-ANTAGONIST-OPIOIDS.html	Decrease of the antalgic or antitussive effect of the opioid, due to competitive blocking of the receptors, with risk of appearance of a withdrawal syndrome	Not recommended	
1614			AGONIST-ANTAGONIST OPIOIDS	NO2A-001	METHADONE	6813			ANSM	368-AGONIST-ANTAGONIST-OPIOIDS.html	Decrease of the effect of the methadone due to competitive blocking of the receptors	CONTRAINDICATION	
1615			AGONIST-ANTAGONIST OPIOIDS	NO2A-001			PARTIAL AGONIST OPIOIDS	PARAG	ANSM	368-AGONIST-ANTAGONIST-OPIOIDS.html	Risk of decrease of the antalgic effect and/or of appearance of a withdrawal syndrome	CONTRAINDICATION	
1616	DOXORUBICIN	3639			VERAPAMIL	11170			ANSM	195-DOXORUBICIN.html	Risk of increase of the toxicity of the doxorubicin due to increase of its plasma concentrations	Take into account	
1617			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002			OTHER NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002	ANSM	61-NON-STEROIDAL-ANTI-INFLAMMATORY-DRUGS.html	With the other non steroidal anti-inflammatory drugs: increase of the risk of causing ulcers and digestive hemorrhage	Not recommended	
1618			NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002	ACETYLSALICYLIC ACID	1191			ANSM	61-NON-STEROIDAL-ANTI-INFLAMMATORY-DRUGS.html	Increase of the risk of digestive system ulceration and hemorrhage	Not recommended with	-anti-inflammatory doses of acetylsalicylic acid (>=1gr per dose and/or >=3gr per day)
