Drug Name	RxNorm	Source File	Clinical Source	Class Name	Class Code
GALLIUM (67 GA) CITRATE	272758	46	ANSM	CITRATES	V09HX
TRIMAGNESIUM DICITRATE		46	ANSM	CITRATES	V09HX
POTASSIUM CITRATE	54993	46	ANSM	CITRATES	V09HX
SODIUM CITRATE	56466	46	ANSM	CITRATES	V09HX
DIACID SODIUM CITRATE 		46	ANSM	CITRATES	V09HX
ACEPROMAZINE	155	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
ACEPROMETAZINE	161203	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
ALIMEMAZINE	10825	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
ALPHA-PINENE		92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
AMITRIPTYLINE	704	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
AMOXAPINE	722	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
BETA-PINENE		92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
BUPROPION 	42347	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
CAJEPUT	1309211	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
CAMPHORA	323578	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
CHLOROQUINE 	2393	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
CHLORPROETHAZINE	59860	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
CHLORPROMAZINE 	2403	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
CINEOLE		92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
CITALOPRAM	2556	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
CLOMIPRAMINE	2597	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
CYAMEMAZINE	21877	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
DESIPRAMINE	3247	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
DOSULEPIN	3634	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
DOXEPIN	3638	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
DROPERIDOL	3648	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
ESCITALOPRAM	321988	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
EUCALYPTUS	319781	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
EUGENOL	4186	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
FAMPRIDINE	897018	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
FLUOXETINE	4493	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
FLUPHENAZINE	4496	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
FLUVOXAMINE	42355	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
HALOPERIDOL 	5093	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
IMIPRAMINE	5691	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
LEVOMENTHOL	236388	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
LEVOMEPROMAZINE	6852	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
MAPROTILINE	6646	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
MEFLOQUINE	6694	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
MINT	1372004	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
RACEMIC MENTHOL		92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
NIAOULI	1309375	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
NORTRIPTYLINE 	7531	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
OPIPRAMOL	7674	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
OXOMEMAZINE	234528	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
PAROXETINE	32937	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
PENFLURIDOL	7974	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
PERPHENAZINE	8076	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
PIPAMPERONE	33739	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
PIPERAZINE	1431666	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
PIPOTIAZINE	8348	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
PROCHLORPERAZINE	8704	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
PROMETHAZINE	8745	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
PROPERICIAZINE		92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
SERTRALINE	36437	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
TERPINE		92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
TERPINEOL	1368180	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
TERPINOL		92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
THIOPROPERAZINE	10498	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
THYMOL	10553	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
TRAMADOL	10689	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
TRIFLUOPERAZINE	10800	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
TRIFLUPERIDOL	10804	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
TRIMIPRAMINE	10834	92	ANSM	MEDICATIONS THAT LOWER THE EPILEPTIC THRESHOLD	N05AA-002
CATIORESINE SULFO SODIQUE	2161	44	ANSM	CHELATING RESINS	C10-V0
COLESEVELAM	141626	44	ANSM	CHELATING RESINS	C10-V0
COLESTILAN		44	ANSM	CHELATING RESINS	C10-V0
COLESTYRAMINE	2447	44	ANSM	CHELATING RESINS	C10-V0
POLYSTYRENE SULFONATE	54957	44	ANSM	CHELATING RESINS	C10-V0
SEVELAMER	214824	44	ANSM	CHELATING RESINS	C10-V0
AMISULPRIDE	46303	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
CHLORPROMAZINE 	2403	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
CYAMEMAZINE	21877	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
DROPERIDOL	3648	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
FLUPENTIXOL	4495	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
FLUPHENAZINE	4496	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
HALOPERIDOL	5093	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
LEVOMEPROMAZINE	6852	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
PIMOZIDE	8331	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
PIPAMPERONE	33739	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
PIPOTIAZINE	8348	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
SULPIRIDE	10239	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
SULTOPRIDE	37416	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
TIAPRIDE	10588	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
ZUCLOPENTHIXOL	114176	105	ANSM	NEUROLEPTICS THAT TEND TO INDUCE TORSADES DE POINTES	N05A-002
LINEZOLID	190376	131	ANSM	REVERSIBLE MAOI-A, INCLUDING LINEZOLIDE AND METHYLENE BLUE	NO6AG-001
METHYLTHIONINIUM CHLORIDE	6878	131	ANSM	REVERSIBLE MAOI-A, INCLUDING LINEZOLIDE AND METHYLENE BLUE	NO6AG-001
MOCLOBEMIDE	30121	131	ANSM	REVERSIBLE MAOI-A, INCLUDING LINEZOLIDE AND METHYLENE BLUE	NO6AG-001
CICLOSPORIN 	3008	77	ANSM	IMMUNOSUPPRESSANTS	L04A
EVEROLIMUS	141704	77	ANSM	IMMUNOSUPPRESSANTS	L04A
SIROLIMUS	35302	77	ANSM	IMMUNOSUPPRESSANTS	L04A
TACROLIMUS 	42316	77	ANSM	IMMUNOSUPPRESSANTS	L04A
TEMSIROLIMUS	657797	77	ANSM	IMMUNOSUPPRESSANTS	L04A
AZITHROMYCIN	18631	86	ANSM	MACROLIDES (EXCEPT SPIRAMYCIN)	J01FA
CLARITHROMYCIN	21212	86	ANSM	MACROLIDES (EXCEPT SPIRAMYCIN)	J01FA
DIRITHROMYCIN	23437	86	ANSM	MACROLIDES (EXCEPT SPIRAMYCIN)	J01FA
ERYTHROMYCIN	4053	86	ANSM	MACROLIDES (EXCEPT SPIRAMYCIN)	J01FA
JOSAMYCIN	6084	86	ANSM	MACROLIDES (EXCEPT SPIRAMYCIN)	J01FA
MIDECAMYCIN	30005	86	ANSM	MACROLIDES (EXCEPT SPIRAMYCIN)	J01FA
ROXITHROMYCIN	9478	86	ANSM	MACROLIDES (EXCEPT SPIRAMYCIN)	J01FA
TELITHROMYCIN		86	ANSM	MACROLIDES (EXCEPT SPIRAMYCIN)	J01FA
ACETYLSULFAFURAZOL		16	ANSM	ANTIBACTERIAL SULFONAMIDES	JO1E
SULFACETAMIDE	10169	16	ANSM	ANTIBACTERIAL SULFONAMIDES	JO1E
SULFADIAZINE	10171	16	ANSM	ANTIBACTERIAL SULFONAMIDES	JO1E
SULFADOXINE	10173	16	ANSM	ANTIBACTERIAL SULFONAMIDES	JO1E
SULFAFURAZOLE 	10207	16	ANSM	ANTIBACTERIAL SULFONAMIDES	JO1E
SULFAGUANIDINE	10174	16	ANSM	ANTIBACTERIAL SULFONAMIDES	JO1E
SULFAMETHIZOLE 	10179	16	ANSM	ANTIBACTERIAL SULFONAMIDES	JO1E
SULFAMETHOXAZOLE	10180	16	ANSM	ANTIBACTERIAL SULFONAMIDES	JO1E
SULFAMOXOLE	10183	16	ANSM	ANTIBACTERIAL SULFONAMIDES	JO1E
AMIODARONE	703	15	ANSM	ANTIARRHYTHMIC AGENTS	C01B-001
CIBENZOLINE	21099	15	ANSM	ANTIARRHYTHMIC AGENTS	C01B-001
DILTIAZEM 	3443	15	ANSM	ANTIARRHYTHMIC AGENTS	C01B-001
DISOPYRAMIDE	3541	15	ANSM	ANTIARRHYTHMIC AGENTS	C01B-001
DOFETILIDE	49247	15	ANSM	ANTIARRHYTHMIC AGENTS	C01B-001
DRONEDARONE	233698	15	ANSM	ANTIARRHYTHMIC AGENTS	C01B-001
FLECAINIDE	4441	15	ANSM	ANTIARRHYTHMIC AGENTS	C01B-001
HYDROQUINIDINE	27220	15	ANSM	ANTIARRHYTHMIC AGENTS	C01B-001
IBUTILIDE	41289	15	ANSM	ANTIARRHYTHMIC AGENTS	C01B-001
LIDOCAINE	6387	15	ANSM	ANTIARRHYTHMIC AGENTS	C01B-001
MEXILETINE	6926	15	ANSM	ANTIARRHYTHMIC AGENTS	C01B-001
PROPAFENONE	8754	15	ANSM	ANTIARRHYTHMIC AGENTS	C01B-001
QUINIDINE	9068	15	ANSM	ANTIARRHYTHMIC AGENTS	C01B-001
SOTALOL	9947	15	ANSM	ANTIARRHYTHMIC AGENTS	C01B-001
VERAPAMIL	11170	15	ANSM	ANTIARRHYTHMIC AGENTS	C01B-001
BCG VACCINE	1344	28	ANSM	ATTENUATED LIVE VIRUS VACCINES	J07B-001
ROTAVIRUS VACCINE,LIVE ATTENUATED	805573	28	ANSM	ATTENUATED LIVE VIRUS VACCINES	J07B-001
YELLOW FEVER VACCINE	89890	28	ANSM	ATTENUATED LIVE VIRUS VACCINES	J07B-001
MUMPS VACCINE	68487	28	ANSM	ATTENUATED LIVE VIRUS VACCINES	J07B-001
MEASLES VACCINE	235574	28	ANSM	ATTENUATED LIVE VIRUS VACCINES	J07B-001
RUBELLA VACCINE	9486	28	ANSM	ATTENUATED LIVE VIRUS VACCINES	J07B-001
VARICELLA-ZOSTER VIRUS	11131	28	ANSM	ATTENUATED LIVE VIRUS VACCINES	J07B-001
LIVE ATTENUATED INFLUENZA VACCINE [LAIV] 		28	ANSM	ATTENUATED LIVE VIRUS VACCINES	J07B-001
CHLORMADINONE	78904	109	ANSM	NON-CONTRACEPTIVE PROGESTOGENS, COMBINED WITH AN ESTROGEN OR NOT	G03-003
DYDROGESTERONE	3706	109	ANSM	NON-CONTRACEPTIVE PROGESTOGENS, COMBINED WITH AN ESTROGEN OR NOT	G03-003
HYDROXYPROGESTERONE	5542	109	ANSM	NON-CONTRACEPTIVE PROGESTOGENS, COMBINED WITH AN ESTROGEN OR NOT	G03-003
LYNESTRENOL	6529	109	ANSM	NON-CONTRACEPTIVE PROGESTOGENS, COMBINED WITH AN ESTROGEN OR NOT	G03-003
MEDROGESTONE	6690	109	ANSM	NON-CONTRACEPTIVE PROGESTOGENS, COMBINED WITH AN ESTROGEN OR NOT	G03-003
MEDROXYPROGESTERONE	6691	109	ANSM	NON-CONTRACEPTIVE PROGESTOGENS, COMBINED WITH AN ESTROGEN OR NOT	G03-003
NOMEGESTROL	31930	109	ANSM	NON-CONTRACEPTIVE PROGESTOGENS, COMBINED WITH AN ESTROGEN OR NOT	G03-003
NORETHISTERONE	7514	109	ANSM	NON-CONTRACEPTIVE PROGESTOGENS, COMBINED WITH AN ESTROGEN OR NOT	G03-003
PROGESTERONE	8727	109	ANSM	NON-CONTRACEPTIVE PROGESTOGENS, COMBINED WITH AN ESTROGEN OR NOT	G03-003
PROMEGESTONE	8744	109	ANSM	NON-CONTRACEPTIVE PROGESTOGENS, COMBINED WITH AN ESTROGEN OR NOT	G03-003
ACEPROMAZINE	155	104	ANSM	NEUROLEPTICS	N05AA-003
ACEPROMETAZINE	161203	104	ANSM	NEUROLEPTICS	N05AA-003
ALIMEMAZINE	10825	104	ANSM	NEUROLEPTICS	N05AA-003
ALIZAPRIDE	17311	104	ANSM	NEUROLEPTICS	N05AA-003
AMISULPRIDE	46303	104	ANSM	NEUROLEPTICS	N05AA-003
ARIPIPRAZOLE	89013	104	ANSM	NEUROLEPTICS	N05AA-003
ASENAPINE	784649	104	ANSM	NEUROLEPTICS	N05AA-003
CARPIPRAMINE	20342	104	ANSM	NEUROLEPTICS	N05AA-003
CHLORPROETHAZINE	59860	104	ANSM	NEUROLEPTICS	N05AA-003
CHLORPROMAZINE 	2403	104	ANSM	NEUROLEPTICS	N05AA-003
CLOZAPINE 	2626	104	ANSM	NEUROLEPTICS	N05AA-003
CYAMEMAZINE	21877	104	ANSM	NEUROLEPTICS	N05AA-003
DROPERIDOL	3648	104	ANSM	NEUROLEPTICS	N05AA-003
FLUANISONE	25092	104	ANSM	NEUROLEPTICS	N05AA-003
FLUPENTIXOL	4495	104	ANSM	NEUROLEPTICS	N05AA-003
FLUPHENAZINE	4496	104	ANSM	NEUROLEPTICS	N05AA-003
HALOPERIDOL	5093	104	ANSM	NEUROLEPTICS	N05AA-003
LEVOMEPROMAZINE	6852	104	ANSM	NEUROLEPTICS	N05AA-003
LOXAPINE	6475	104	ANSM	NEUROLEPTICS	N05AA-003
METOCLOPRAMIDE	6915	104	ANSM	NEUROLEPTICS	N05AA-003
METOPIMAZINE	29954	104	ANSM	NEUROLEPTICS	N05AA-003
OLANZAPINE 	61381	104	ANSM	NEUROLEPTICS	N05AA-003
OXOMEMAZINE	234528	104	ANSM	NEUROLEPTICS	N05AA-003
PALIPERIDONE	679314	104	ANSM	NEUROLEPTICS	N05AA-003
PENFLURIDOL	7974	104	ANSM	NEUROLEPTICS	N05AA-003
PERPHENAZINE	8076	104	ANSM	NEUROLEPTICS	N05AA-003
PIMOZIDE	8331	104	ANSM	NEUROLEPTICS	N05AA-003
PIPAMPERONE	33739	104	ANSM	NEUROLEPTICS	N05AA-003
PIPERAZINE	1431666	104	ANSM	NEUROLEPTICS	N05AA-003
PIPOTIAZINE	8348	104	ANSM	NEUROLEPTICS	N05AA-003
PROCHLORPERAZINE	8704	104	ANSM	NEUROLEPTICS	N05AA-003
PROMETHAZINE	8745	104	ANSM	NEUROLEPTICS	N05AA-003
PROPERICIAZINE		104	ANSM	NEUROLEPTICS	N05AA-003
RISPERIDONE 	35636	104	ANSM	NEUROLEPTICS	N05AA-003
SULPIRIDE	10239	104	ANSM	NEUROLEPTICS	N05AA-003
SULTOPRIDE	37416	104	ANSM	NEUROLEPTICS	N05AA-003
THIOPROPERAZINE	10498	104	ANSM	NEUROLEPTICS	N05AA-003
TIAPRIDE	10588	104	ANSM	NEUROLEPTICS	N05AA-003
TRIFLUOPERAZINE	10800	104	ANSM	NEUROLEPTICS	N05AA-003
TRIFLUPERIDOL	10804	104	ANSM	NEUROLEPTICS	N05AA-003
ZUCLOPENTHIXOL	114176	104	ANSM	NEUROLEPTICS	N05AA-003
AMIDOTRIZOIC ACID	1546223	80	ANSM	IODINATED X-RAY CONTRAST MEDIA	VO8A-001
IOXAGLIC ACID	1426458	80	ANSM	IODINATED X-RAY CONTRAST MEDIA	VO8A-001
IOXITALAMIC ACID		80	ANSM	IODINATED X-RAY CONTRAST MEDIA	VO8A-001
IOBITRIDOL	87639	80	ANSM	IODINATED X-RAY CONTRAST MEDIA	VO8A-001
IODIXANOL	27729	80	ANSM	IODINATED X-RAY CONTRAST MEDIA	VO8A-001
IOHEXOL	5956	80	ANSM	IODINATED X-RAY CONTRAST MEDIA	VO8A-001
IOMEPROL		80	ANSM	IODINATED X-RAY CONTRAST MEDIA	VO8A-001
IOPAMIDOL	5966	80	ANSM	IODINATED X-RAY CONTRAST MEDIA	VO8A-001
IOPENTOL	27779	80	ANSM	IODINATED X-RAY CONTRAST MEDIA	VO8A-001
IOPROMIDE	27781	80	ANSM	IODINATED X-RAY CONTRAST MEDIA	VO8A-001
IOVERSOL 	27792	80	ANSM	IODINATED X-RAY CONTRAST MEDIA	VO8A-001
AMILORIDE	644	127	ANSM	POTASSIUM SPARING DIURETICS (ALONE OR IN COMBINATION)	C0E-004
POTASSIUM CANRENOATE	1981	127	ANSM	POTASSIUM SPARING DIURETICS (ALONE OR IN COMBINATION)	C0E-004
EPLERENONE	298869	127	ANSM	POTASSIUM SPARING DIURETICS (ALONE OR IN COMBINATION)	C0E-004
SPIRONOLACTONE	9997	127	ANSM	POTASSIUM SPARING DIURETICS (ALONE OR IN COMBINATION)	C0E-004
TRIAMTERENE	10763	127	ANSM	POTASSIUM SPARING DIURETICS (ALONE OR IN COMBINATION)	C0E-004
CHLOROQUINE	2393	22	ANSM	ANTIPARASITICS THAT TEND TO INDUCE TORSADES DE POINTES	P01B-001
HALOFANTRINE	50749	22	ANSM	ANTIPARASITICS THAT TEND TO INDUCE TORSADES DE POINTES	P01B-001
LUMEFANTRINE	847728	22	ANSM	ANTIPARASITICS THAT TEND TO INDUCE TORSADES DE POINTES	P01B-001
PENTAMIDINE	7994	22	ANSM	ANTIPARASITICS THAT TEND TO INDUCE TORSADES DE POINTES	P01B-001
PARAFFIN, LIQUID	6972	100	ANSM	MINERAL OILS	A06AA-
RUG: SILICONE	1431721	100	ANSM	MINERAL OILS	A06AA-
MESALAZINE	52582	52	ANSM	DERIVATIVES OF AMINOSALICYLIC ACID (ASA)	A07EC-001
OLSALAZINE	32385	52	ANSM	DERIVATIVES OF AMINOSALICYLIC ACID (ASA)	A07EC-001
P. A. S. SODIUM 	7833	52	ANSM	DERIVATIVES OF AMINOSALICYLIC ACID (ASA)	A07EC-001
SULFASALAZINE	9524	52	ANSM	DERIVATIVES OF AMINOSALICYLIC ACID (ASA)	A07EC-001
DISOPYRAMIDE	3541	47	ANSM	CLASS IA ANTIARRHYTHMICS	C01B-002
HYDROQUINIDINE	27220	47	ANSM	CLASS IA ANTIARRHYTHMICS	C01B-002
QUINIDINE	9068	47	ANSM	CLASS IA ANTIARRHYTHMICS	C01B-002
ALFUZOSIN	17300	5	ANSM	ALPHA BLOCKERS FOR UROLOGICAL USE	G04CA-001
DOXAZOSIN	49276	5	ANSM	ALPHA BLOCKERS FOR UROLOGICAL USE	G04CA-001
PRAZOSIN	8629	5	ANSM	ALPHA BLOCKERS FOR UROLOGICAL USE	G04CA-001
SILODOSIN	720825	5	ANSM	ALPHA BLOCKERS FOR UROLOGICAL USE	G04CA-001
TAMSULOSIN	77492	5	ANSM	ALPHA BLOCKERS FOR UROLOGICAL USE	G04CA-001
TERAZOSIN	37798	5	ANSM	ALPHA BLOCKERS FOR UROLOGICAL USE	G04CA-001
AMANTADINE	620	59	ANSM	DOPAMINERGICS	N04B-002
APOMORPHINE	1043	59	ANSM	DOPAMINERGICS	N04B-002
BROMOCRIPTINE	1760	59	ANSM	DOPAMINERGICS	N04B-002
CABERGOLINE	47579	59	ANSM	DOPAMINERGICS	N04B-002
ENTACAPONE 	60307	59	ANSM	DOPAMINERGICS	N04B-002
LISURIDE	6446	59	ANSM	DOPAMINERGICS	N04B-002
PERGOLIDE	8047	59	ANSM	DOPAMINERGICS	N04B-002
PIRIBEDIL 	8353	59	ANSM	DOPAMINERGICS	N04B-002
PRAMIPEXOLE	746741	59	ANSM	DOPAMINERGICS	N04B-002
QUINAGOLIDE	76887	59	ANSM	DOPAMINERGICS	N04B-002
RASAGILINE 	134748	59	ANSM	DOPAMINERGICS	N04B-002
ROPINIROLE	72302	59	ANSM	DOPAMINERGICS	N04B-002
ROTIGOTINE	616739	59	ANSM	DOPAMINERGICS	N04B-002
SELEGILINE	9639	59	ANSM	DOPAMINERGICS	N04B-002
TOLCAPONE	72937	59	ANSM	DOPAMINERGICS	N04B-002
AMLOPIDINE 	17767	55	ANSM	DIHYDROPYRIDINES	C08CA-002
BARNIDIPINE 	39879	55	ANSM	DIHYDROPYRIDINES	C08CA-002
CLEVIDIPINE	233603	55	ANSM	DIHYDROPYRIDINES	C08CA-002
FELODIPINE 	4316	55	ANSM	DIHYDROPYRIDINES	C08CA-002
ISRADIPINE 	33910	55	ANSM	DIHYDROPYRIDINES	C08CA-002
LACIDIPINE 	28382	55	ANSM	DIHYDROPYRIDINES	C08CA-002
LERCANIDIPINE	135056	55	ANSM	DIHYDROPYRIDINES	C08CA-002
MANIDIPINE 	29275	55	ANSM	DIHYDROPYRIDINES	C08CA-002
NICARDIPINE	7396	55	ANSM	DIHYDROPYRIDINES	C08CA-002
NIFEDIPINE	7417	55	ANSM	DIHYDROPYRIDINES	C08CA-002
NIMODIPINE	7426	55	ANSM	DIHYDROPYRIDINES	C08CA-002
NITRENDIPINE 	7441	55	ANSM	DIHYDROPYRIDINES	C08CA-002
DALTEPARIN SODIUM	67109	72	ANSM	HEPARINS	B01AB
DANAPAROID SODIUM	78484	72	ANSM	HEPARINS	B01AB
DESIRUDINE		72	ANSM	HEPARINS	B01AB
ENOXAPARIN	67108	72	ANSM	HEPARINS	B01AB
FONDAPARINUX	321208	72	ANSM	HEPARINS	B01AB
HEPARIN	5224	72	ANSM	HEPARINS	B01AB
NADROPARIN	67031	72	ANSM	HEPARINS	B01AB
REVIPARIN	75960	72	ANSM	HEPARINS	B01AB
TINZAPARIN	69646	72	ANSM	HEPARINS	B01AB
ACECLOFENAC	16689	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
MEFENAMIC ACID	257844	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
NIFLUMIC ACID	7418	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
TIAPROFENIC ACID	618442	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
ALMINOPROFEN	17387	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
CELECOXIB	140587	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
DEXKETOPROFEN TROMETAMOL	233386	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
DICLOFENAC	3355	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
ETODOLAC	24605	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
ETORICOXIB	307296	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
FENOPROFEN	4331	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
FLURBIPROFEN	4502	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
IBUPROFEN	5640	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
INDOMETACIN	5781	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
KETOPROFEN	6142	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
MELOXICAM	41493	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
MORNIFLUMATE	30225	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
NABUMETONE	31448	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
NAPROXEN	7258	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
NIMESULIDE	53694	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
PARECOXIB	279950	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
PHENYLBUTAZONE	8160	111	ANSM	NON STEROIDAL ANTI-INFLAMMATORY DRUGS	M01A-002
