NUI,FDASubstancePrefName,Drugbank_Bio2rdf
http://purl.bioontology.org/ontology/NDFRT/N0000007781,IODIPAMIDE,http://bio2rdf.org/drugbank:DB04711
http://purl.bioontology.org/ontology/NDFRT/N0000007257,IOHEXOL,http://bio2rdf.org/drugbank:DB01362
http://purl.bioontology.org/ontology/NDFRT/N0000146581,IOHEXOL,http://bio2rdf.org/drugbank:DB01362
http://purl.bioontology.org/ontology/NDFRT/N0000007222,IPRATROPIUM,http://bio2rdf.org/drugbank:DB00332
http://purl.bioontology.org/ontology/NDFRT/N0000007222,IPRATROPIUM,http://bio2rdf.org/drugbank:DB00121
http://purl.bioontology.org/ontology/NDFRT/N0000147880,IPRATROPIUM,http://bio2rdf.org/drugbank:DB00332
http://purl.bioontology.org/ontology/NDFRT/N0000147880,IPRATROPIUM,http://bio2rdf.org/drugbank:DB00121
http://purl.bioontology.org/ontology/NDFRT/N0000007230,IRBESARTAN,http://bio2rdf.org/drugbank:DB01029
http://purl.bioontology.org/ontology/NDFRT/N0000148533,IRBESARTAN,http://bio2rdf.org/drugbank:DB01029
http://purl.bioontology.org/ontology/NDFRT/N0000006561,IRINOTECAN,http://bio2rdf.org/drugbank:DB00762
http://purl.bioontology.org/ontology/NDFRT/N0000022032,IRINOTECAN,http://bio2rdf.org/drugbank:DB00762
http://purl.bioontology.org/ontology/NDFRT/N0000006237,IRON,http://bio2rdf.org/drugbank:DB01592
http://purl.bioontology.org/ontology/NDFRT/N0000029436,IRON,http://bio2rdf.org/drugbank:DB01592
http://purl.bioontology.org/ontology/NDFRT/N0000146032,IRON,http://bio2rdf.org/drugbank:DB01592
http://purl.bioontology.org/ontology/NDFRT/N0000006289,ISOCARBOXAZID,http://bio2rdf.org/drugbank:DB01247
http://purl.bioontology.org/ontology/NDFRT/N0000146143,ISOCARBOXAZID,http://bio2rdf.org/drugbank:DB01247
http://purl.bioontology.org/ontology/NDFRT/N0000006307,ISOFLURANE,http://bio2rdf.org/drugbank:DB00753
http://purl.bioontology.org/ontology/NDFRT/N0000006307,ISOFLURANE,http://bio2rdf.org/drugbank:DB00142
http://purl.bioontology.org/ontology/NDFRT/N0000147364,ISOFLURANE,http://bio2rdf.org/drugbank:DB00753
http://purl.bioontology.org/ontology/NDFRT/N0000147364,ISOFLURANE,http://bio2rdf.org/drugbank:DB00142
http://purl.bioontology.org/ontology/NDFRT/N0000006312,ISOLEUCINE,http://bio2rdf.org/drugbank:DB00167
http://purl.bioontology.org/ontology/NDFRT/N0000146981,ISOLEUCINE,http://bio2rdf.org/drugbank:DB00167
http://purl.bioontology.org/ontology/NDFRT/N0000006318,ISONIAZID,http://bio2rdf.org/drugbank:DB00951
http://purl.bioontology.org/ontology/NDFRT/N0000145890,ISONIAZID,http://bio2rdf.org/drugbank:DB00951
http://purl.bioontology.org/ontology/NDFRT/N0000006336,ISOPROTERENOL,http://bio2rdf.org/drugbank:DB01064
http://purl.bioontology.org/ontology/NDFRT/N0000006336,ISOPROTERENOL,http://bio2rdf.org/drugbank:DB01119
http://purl.bioontology.org/ontology/NDFRT/N0000147882,ISOPROTERENOL,http://bio2rdf.org/drugbank:DB01064
http://purl.bioontology.org/ontology/NDFRT/N0000147882,ISOPROTERENOL,http://bio2rdf.org/drugbank:DB01119
http://purl.bioontology.org/ontology/NDFRT/N0000007197,ISOTRETINOIN,http://bio2rdf.org/drugbank:DB00982
http://purl.bioontology.org/ontology/NDFRT/N0000146162,ISOTRETINOIN,http://bio2rdf.org/drugbank:DB00982
http://purl.bioontology.org/ontology/NDFRT/N0000007262,ISRADIPINE,http://bio2rdf.org/drugbank:DB00270
http://purl.bioontology.org/ontology/NDFRT/N0000147660,ISRADIPINE,http://bio2rdf.org/drugbank:DB00270
http://purl.bioontology.org/ontology/NDFRT/N0000006753,ITRACONAZOLE,http://bio2rdf.org/drugbank:DB00322
http://purl.bioontology.org/ontology/NDFRT/N0000006753,ITRACONAZOLE,http://bio2rdf.org/drugbank:DB01167
http://purl.bioontology.org/ontology/NDFRT/N0000148264,ITRACONAZOLE,http://bio2rdf.org/drugbank:DB00322
http://purl.bioontology.org/ontology/NDFRT/N0000148264,ITRACONAZOLE,http://bio2rdf.org/drugbank:DB01167
http://purl.bioontology.org/ontology/NDFRT/N0000006374,IVERMECTIN,http://bio2rdf.org/drugbank:DB00602
http://purl.bioontology.org/ontology/NDFRT/N0000148510,IVERMECTIN,http://bio2rdf.org/drugbank:DB00602
http://purl.bioontology.org/ontology/NDFRT/N0000176119,IXABEPILONE,http://bio2rdf.org/drugbank:DB04845
http://purl.bioontology.org/ontology/NDFRT/N0000179767,IXABEPILONE,http://bio2rdf.org/drugbank:DB04845
http://purl.bioontology.org/ontology/NDFRT/N0000007188,KANAMYCIN,http://bio2rdf.org/drugbank:DB00864
http://purl.bioontology.org/ontology/NDFRT/N0000007188,KANAMYCIN,http://bio2rdf.org/drugbank:DB01172
http://purl.bioontology.org/ontology/NDFRT/N0000147884,KANAMYCIN,http://bio2rdf.org/drugbank:DB00864
http://purl.bioontology.org/ontology/NDFRT/N0000147884,KANAMYCIN,http://bio2rdf.org/drugbank:DB01172
http://purl.bioontology.org/ontology/NDFRT/N0000007193,KAOLIN,http://bio2rdf.org/drugbank:DB01575
http://purl.bioontology.org/ontology/NDFRT/N0000146736,KAOLIN,http://bio2rdf.org/drugbank:DB01575
http://purl.bioontology.org/ontology/NDFRT/N0000007306,KETAMINE,http://bio2rdf.org/drugbank:DB01221
http://purl.bioontology.org/ontology/NDFRT/N0000147885,KETAMINE,http://bio2rdf.org/drugbank:DB01221
http://purl.bioontology.org/ontology/NDFRT/N0000007319,KETOCONAZOLE,http://bio2rdf.org/drugbank:DB01026
http://purl.bioontology.org/ontology/NDFRT/N0000147470,KETOCONAZOLE,http://bio2rdf.org/drugbank:DB01026
http://purl.bioontology.org/ontology/NDFRT/N0000007341,KETOPROFEN,http://bio2rdf.org/drugbank:DB01009
http://purl.bioontology.org/ontology/NDFRT/N0000146405,KETOPROFEN,http://bio2rdf.org/drugbank:DB01009
http://purl.bioontology.org/ontology/NDFRT/N0000166962,KETOROLAC,http://bio2rdf.org/drugbank:DB00465
http://purl.bioontology.org/ontology/NDFRT/N0000178380,KETOROLAC,http://bio2rdf.org/drugbank:DB00465
http://purl.bioontology.org/ontology/NDFRT/N0000007350,KETOTIFEN,http://bio2rdf.org/drugbank:DB00920
http://purl.bioontology.org/ontology/NDFRT/N0000148619,KETOTIFEN,http://bio2rdf.org/drugbank:DB00920
http://purl.bioontology.org/ontology/NDFRT/N0000006446,LABETALOL,http://bio2rdf.org/drugbank:DB00598
http://purl.bioontology.org/ontology/NDFRT/N0000147886,LABETALOL,http://bio2rdf.org/drugbank:DB00598
http://purl.bioontology.org/ontology/NDFRT/N0000006520,"LACTIC ACID",http://bio2rdf.org/drugbank:DB04398
http://purl.bioontology.org/ontology/NDFRT/N0000147012,"LACTIC ACID",http://bio2rdf.org/drugbank:DB04398
http://purl.bioontology.org/ontology/NDFRT/N0000006627,LACTULOSE,http://bio2rdf.org/drugbank:DB00581
http://purl.bioontology.org/ontology/NDFRT/N0000146930,LACTULOSE,http://bio2rdf.org/drugbank:DB00581
http://purl.bioontology.org/ontology/NDFRT/N0000007380,LAMIVUDINE,http://bio2rdf.org/drugbank:DB00709
http://purl.bioontology.org/ontology/NDFRT/N0000148418,LAMIVUDINE,http://bio2rdf.org/drugbank:DB00709
http://purl.bioontology.org/ontology/NDFRT/N0000005979,LAMOTRIGINE,http://bio2rdf.org/drugbank:DB00555
http://purl.bioontology.org/ontology/NDFRT/N0000148390,LAMOTRIGINE,http://bio2rdf.org/drugbank:DB00555
http://purl.bioontology.org/ontology/NDFRT/N0000006119,LANSOPRAZOLE,http://bio2rdf.org/drugbank:DB00448
http://purl.bioontology.org/ontology/NDFRT/N0000148407,LANSOPRAZOLE,http://bio2rdf.org/drugbank:DB00448
http://purl.bioontology.org/ontology/NDFRT/N0000176088,LAPATINIB,http://bio2rdf.org/drugbank:DB01259
http://purl.bioontology.org/ontology/NDFRT/N0000179782,LAPATINIB,http://bio2rdf.org/drugbank:DB01259
http://purl.bioontology.org/ontology/NDFRT/N0000148807,LARONIDASE,http://bio2rdf.org/drugbank:DB00090
http://purl.bioontology.org/ontology/NDFRT/N0000007145,LATANOPROST,http://bio2rdf.org/drugbank:DB00654
http://purl.bioontology.org/ontology/NDFRT/N0000007145,LATANOPROST,http://bio2rdf.org/drugbank:DB00634
http://purl.bioontology.org/ontology/NDFRT/N0000148440,LATANOPROST,http://bio2rdf.org/drugbank:DB00654
http://purl.bioontology.org/ontology/NDFRT/N0000148440,LATANOPROST,http://bio2rdf.org/drugbank:DB00634
http://purl.bioontology.org/ontology/NDFRT/N0000006451,LEFLUNOMIDE,http://bio2rdf.org/drugbank:DB01097
http://purl.bioontology.org/ontology/NDFRT/N0000148586,LEFLUNOMIDE,http://bio2rdf.org/drugbank:DB01097
http://purl.bioontology.org/ontology/NDFRT/N0000171749,LENALIDOMIDE,http://bio2rdf.org/drugbank:DB00480
http://purl.bioontology.org/ontology/NDFRT/N0000175347,LENALIDOMIDE,http://bio2rdf.org/drugbank:DB00480
http://purl.bioontology.org/ontology/NDFRT/N0000005006,LEPIRUDIN,http://bio2rdf.org/drugbank:DB00001
http://purl.bioontology.org/ontology/NDFRT/N0000148552,LEPIRUDIN,http://bio2rdf.org/drugbank:DB00001
http://purl.bioontology.org/ontology/NDFRT/N0000006777,LETROZOLE,http://bio2rdf.org/drugbank:DB01006
http://purl.bioontology.org/ontology/NDFRT/N0000148513,LETROZOLE,http://bio2rdf.org/drugbank:DB01006
http://purl.bioontology.org/ontology/NDFRT/N0000006558,LEUCINE,http://bio2rdf.org/drugbank:DB00149
http://purl.bioontology.org/ontology/NDFRT/N0000006558,LEUCINE,http://bio2rdf.org/drugbank:DB01746
http://purl.bioontology.org/ontology/NDFRT/N0000146995,LEUCINE,http://bio2rdf.org/drugbank:DB00149
http://purl.bioontology.org/ontology/NDFRT/N0000146995,LEUCINE,http://bio2rdf.org/drugbank:DB01746
http://purl.bioontology.org/ontology/NDFRT/N0000007083,LEUCOVORIN,http://bio2rdf.org/drugbank:DB00650
http://purl.bioontology.org/ontology/NDFRT/N0000007083,LEUCOVORIN,http://bio2rdf.org/drugbank:DB03256
http://purl.bioontology.org/ontology/NDFRT/N0000147887,LEUCOVORIN,http://bio2rdf.org/drugbank:DB00650
http://purl.bioontology.org/ontology/NDFRT/N0000147887,LEUCOVORIN,http://bio2rdf.org/drugbank:DB03256
http://purl.bioontology.org/ontology/NDFRT/N0000148644,LEVETIRACETAM,http://bio2rdf.org/drugbank:DB01202
http://purl.bioontology.org/ontology/NDFRT/N0000007411,LEVOBUNOLOL,http://bio2rdf.org/drugbank:DB01210
http://purl.bioontology.org/ontology/NDFRT/N0000147888,LEVOBUNOLOL,http://bio2rdf.org/drugbank:DB01210
http://purl.bioontology.org/ontology/NDFRT/N0000007391,LEVOCABASTINE,http://bio2rdf.org/drugbank:DB01106
http://purl.bioontology.org/ontology/NDFRT/N0000021913,LEVOCABASTINE,http://bio2rdf.org/drugbank:DB01106
http://purl.bioontology.org/ontology/NDFRT/N0000147225,LEVOCARNITINE,http://bio2rdf.org/drugbank:DB00583
http://purl.bioontology.org/ontology/NDFRT/N0000148374,LEVOCARNITINE,http://bio2rdf.org/drugbank:DB00583
http://purl.bioontology.org/ontology/NDFRT/N0000006700,LEVODOPA,http://bio2rdf.org/drugbank:DB01235
http://purl.bioontology.org/ontology/NDFRT/N0000146151,LEVODOPA,http://bio2rdf.org/drugbank:DB01235
http://purl.bioontology.org/ontology/NDFRT/N0000148474,LEVOFLOXACIN,http://bio2rdf.org/drugbank:DB01137
http://purl.bioontology.org/ontology/NDFRT/N0000179456,LEVOFLOXACIN,http://bio2rdf.org/drugbank:DB01137
http://purl.bioontology.org/ontology/NDFRT/N0000147269,LEVONORDEFRIN,http://bio2rdf.org/drugbank:DB06707
http://purl.bioontology.org/ontology/NDFRT/N0000007395,LEVONORGESTREL,http://bio2rdf.org/drugbank:DB00367
http://purl.bioontology.org/ontology/NDFRT/N0000146370,LEVONORGESTREL,http://bio2rdf.org/drugbank:DB00367
http://purl.bioontology.org/ontology/NDFRT/N0000006702,LEVORPHANOL,http://bio2rdf.org/drugbank:DB00854
http://purl.bioontology.org/ontology/NDFRT/N0000147890,LEVORPHANOL,http://bio2rdf.org/drugbank:DB00854
http://purl.bioontology.org/ontology/NDFRT/N0000006071,LIDOCAINE,http://bio2rdf.org/drugbank:DB00281
http://purl.bioontology.org/ontology/NDFRT/N0000146592,LIDOCAINE,http://bio2rdf.org/drugbank:DB00281
http://purl.bioontology.org/ontology/NDFRT/N0000006123,LINCOMYCIN,http://bio2rdf.org/drugbank:DB01627
http://purl.bioontology.org/ontology/NDFRT/N0000029296,LINCOMYCIN,http://bio2rdf.org/drugbank:DB01627
http://purl.bioontology.org/ontology/NDFRT/N0000147891,LINCOMYCIN,http://bio2rdf.org/drugbank:DB01627
http://purl.bioontology.org/ontology/NDFRT/N0000005867,LINDANE,http://bio2rdf.org/drugbank:DB00431
http://purl.bioontology.org/ontology/NDFRT/N0000146530,LINDANE,http://bio2rdf.org/drugbank:DB00431
http://purl.bioontology.org/ontology/NDFRT/N0000006027,LINEZOLID,http://bio2rdf.org/drugbank:DB00601
http://purl.bioontology.org/ontology/NDFRT/N0000148664,LINEZOLID,http://bio2rdf.org/drugbank:DB00601
http://purl.bioontology.org/ontology/NDFRT/N0000180627,LIRAGLUTIDE,http://bio2rdf.org/drugbank:DB06655
http://purl.bioontology.org/ontology/NDFRT/N0000176089,LISDEXAMFETAMINE,http://bio2rdf.org/drugbank:DB01255
http://purl.bioontology.org/ontology/NDFRT/N0000006450,LISINOPRIL,http://bio2rdf.org/drugbank:DB00722
http://purl.bioontology.org/ontology/NDFRT/N0000147537,LISINOPRIL,http://bio2rdf.org/drugbank:DB00722
http://purl.bioontology.org/ontology/NDFRT/N0000147892,LITHIUM,http://bio2rdf.org/drugbank:DB01356
http://purl.bioontology.org/ontology/NDFRT/N0000166224,LITHIUM,http://bio2rdf.org/drugbank:DB01356
http://purl.bioontology.org/ontology/NDFRT/N0000006273,LOMEFLOXACIN,http://bio2rdf.org/drugbank:DB00978
http://purl.bioontology.org/ontology/NDFRT/N0000148250,LOMEFLOXACIN,http://bio2rdf.org/drugbank:DB00978
http://purl.bioontology.org/ontology/NDFRT/N0000007072,LOMUSTINE,http://bio2rdf.org/drugbank:DB01206
http://purl.bioontology.org/ontology/NDFRT/N0000146475,LOMUSTINE,http://bio2rdf.org/drugbank:DB01206
http://purl.bioontology.org/ontology/NDFRT/N0000007084,LOPERAMIDE,http://bio2rdf.org/drugbank:DB00836
http://purl.bioontology.org/ontology/NDFRT/N0000147893,LOPERAMIDE,http://bio2rdf.org/drugbank:DB00836
http://purl.bioontology.org/ontology/NDFRT/N0000148672,LOPINAVIR,http://bio2rdf.org/drugbank:DB01601
http://purl.bioontology.org/ontology/NDFRT/N0000179581,LOPINAVIR,http://bio2rdf.org/drugbank:DB01601
http://purl.bioontology.org/ontology/NDFRT/N0000006315,LORATADINE,http://bio2rdf.org/drugbank:DB00455
http://purl.bioontology.org/ontology/NDFRT/N0000148306,LORATADINE,http://bio2rdf.org/drugbank:DB00455
http://purl.bioontology.org/ontology/NDFRT/N0000007094,LORAZEPAM,http://bio2rdf.org/drugbank:DB00186
http://purl.bioontology.org/ontology/NDFRT/N0000146205,LORAZEPAM,http://bio2rdf.org/drugbank:DB00186
http://purl.bioontology.org/ontology/NDFRT/N0000005774,LOSARTAN,http://bio2rdf.org/drugbank:DB00678
http://purl.bioontology.org/ontology/NDFRT/N0000148401,LOSARTAN,http://bio2rdf.org/drugbank:DB00678
http://purl.bioontology.org/ontology/NDFRT/N0000022105,LOTEPREDNOL,http://bio2rdf.org/drugbank:DB00873
http://purl.bioontology.org/ontology/NDFRT/N0000148544,"LOTEPREDNOL ETABONATE",http://bio2rdf.org/drugbank:DB00873
http://purl.bioontology.org/ontology/NDFRT/N0000179334,"LOTEPREDNOL ETABONATE",http://bio2rdf.org/drugbank:DB00873
http://purl.bioontology.org/ontology/NDFRT/N0000007106,LOVASTATIN,http://bio2rdf.org/drugbank:DB00227
http://purl.bioontology.org/ontology/NDFRT/N0000147602,LOVASTATIN,http://bio2rdf.org/drugbank:DB00227
http://purl.bioontology.org/ontology/NDFRT/N0000007121,LOXAPINE,http://bio2rdf.org/drugbank:DB00408
http://purl.bioontology.org/ontology/NDFRT/N0000147894,LOXAPINE,http://bio2rdf.org/drugbank:DB00408
http://purl.bioontology.org/ontology/NDFRT/N0000171750,LUBIPROSTONE,http://bio2rdf.org/drugbank:DB01046
http://purl.bioontology.org/ontology/NDFRT/N0000175352,LUBIPROSTONE,http://bio2rdf.org/drugbank:DB01046
http://purl.bioontology.org/ontology/NDFRT/N0000178418,LUMEFANTRINE,http://bio2rdf.org/drugbank:DB06708
http://purl.bioontology.org/ontology/NDFRT/N0000148867,"LUTROPIN ALFA",http://bio2rdf.org/drugbank:DB00044
http://purl.bioontology.org/ontology/NDFRT/N0000006335,MAGNESIUM,http://bio2rdf.org/drugbank:DB01378
http://purl.bioontology.org/ontology/NDFRT/N0000029441,MAGNESIUM,http://bio2rdf.org/drugbank:DB01378
http://purl.bioontology.org/ontology/NDFRT/N0000146038,MAGNESIUM,http://bio2rdf.org/drugbank:DB01378
http://purl.bioontology.org/ontology/NDFRT/N0000006399,MALATHION,http://bio2rdf.org/drugbank:DB00772
http://purl.bioontology.org/ontology/NDFRT/N0000146761,MALATHION,http://bio2rdf.org/drugbank:DB00772
http://purl.bioontology.org/ontology/NDFRT/N0000007229,MANNITOL,http://bio2rdf.org/drugbank:DB00742
http://purl.bioontology.org/ontology/NDFRT/N0000146108,MANNITOL,http://bio2rdf.org/drugbank:DB00742
http://purl.bioontology.org/ontology/NDFRT/N0000007296,MAPROTILINE,http://bio2rdf.org/drugbank:DB00934
http://purl.bioontology.org/ontology/NDFRT/N0000147895,MAPROTILINE,http://bio2rdf.org/drugbank:DB00934
http://purl.bioontology.org/ontology/NDFRT/N0000176115,MARAVIROC,http://bio2rdf.org/drugbank:DB04835
http://purl.bioontology.org/ontology/NDFRT/N0000179791,MARAVIROC,http://bio2rdf.org/drugbank:DB04835
http://purl.bioontology.org/ontology/NDFRT/N0000006419,MEBENDAZOLE,http://bio2rdf.org/drugbank:DB00643
http://purl.bioontology.org/ontology/NDFRT/N0000147469,MEBENDAZOLE,http://bio2rdf.org/drugbank:DB00643
http://purl.bioontology.org/ontology/NDFRT/N0000006424,MECAMYLAMINE,http://bio2rdf.org/drugbank:DB00657
http://purl.bioontology.org/ontology/NDFRT/N0000147896,MECAMYLAMINE,http://bio2rdf.org/drugbank:DB00657
http://purl.bioontology.org/ontology/NDFRT/N0000023113,MECASERMIN,http://bio2rdf.org/drugbank:DB01277
http://purl.bioontology.org/ontology/NDFRT/N0000006427,MECHLORETHAMINE,http://bio2rdf.org/drugbank:DB00888
http://purl.bioontology.org/ontology/NDFRT/N0000147897,MECHLORETHAMINE,http://bio2rdf.org/drugbank:DB00888
http://purl.bioontology.org/ontology/NDFRT/N0000006431,MECLIZINE,http://bio2rdf.org/drugbank:DB00737
http://purl.bioontology.org/ontology/NDFRT/N0000147898,MECLIZINE,http://bio2rdf.org/drugbank:DB00737
http://purl.bioontology.org/ontology/NDFRT/N0000007789,MEDROXYPROGESTERONE,http://bio2rdf.org/drugbank:DB00603
http://purl.bioontology.org/ontology/NDFRT/N0000147899,MEDROXYPROGESTERONE,http://bio2rdf.org/drugbank:DB00603
http://purl.bioontology.org/ontology/NDFRT/N0000006591,MEDRYSONE,http://bio2rdf.org/drugbank:DB00253
http://purl.bioontology.org/ontology/NDFRT/N0000146540,MEDRYSONE,http://bio2rdf.org/drugbank:DB00253
http://purl.bioontology.org/ontology/NDFRT/N0000006467,MEFLOQUINE,http://bio2rdf.org/drugbank:DB00358
http://purl.bioontology.org/ontology/NDFRT/N0000147900,MEFLOQUINE,http://bio2rdf.org/drugbank:DB00358
http://purl.bioontology.org/ontology/NDFRT/N0000007795,MEGESTROL,http://bio2rdf.org/drugbank:DB00351
http://purl.bioontology.org/ontology/NDFRT/N0000020211,MEGESTROL,http://bio2rdf.org/drugbank:DB00351
http://purl.bioontology.org/ontology/NDFRT/N0000005948,MELOXICAM,http://bio2rdf.org/drugbank:DB00814
http://purl.bioontology.org/ontology/NDFRT/N0000148649,MELOXICAM,http://bio2rdf.org/drugbank:DB00814
http://purl.bioontology.org/ontology/NDFRT/N0000007351,MELPHALAN,http://bio2rdf.org/drugbank:DB01042
http://purl.bioontology.org/ontology/NDFRT/N0000147066,MELPHALAN,http://bio2rdf.org/drugbank:DB01042
http://purl.bioontology.org/ontology/NDFRT/N0000010349,MEMANTINE,http://bio2rdf.org/drugbank:DB01043
http://purl.bioontology.org/ontology/NDFRT/N0000148824,MEMANTINE,http://bio2rdf.org/drugbank:DB01043
http://purl.bioontology.org/ontology/NDFRT/N0000006384,MENTHOL,http://bio2rdf.org/drugbank:DB00825
http://purl.bioontology.org/ontology/NDFRT/N0000147167,MENTHOL,http://bio2rdf.org/drugbank:DB00825
http://purl.bioontology.org/ontology/NDFRT/N0000147901,MEPENZOLATE,http://bio2rdf.org/drugbank:DB04843
http://purl.bioontology.org/ontology/NDFRT/N0000006387,MEPERIDINE,http://bio2rdf.org/drugbank:DB00454
http://purl.bioontology.org/ontology/NDFRT/N0000147902,MEPERIDINE,http://bio2rdf.org/drugbank:DB00454
http://purl.bioontology.org/ontology/NDFRT/N0000006396,MEPHENYTOIN,http://bio2rdf.org/drugbank:DB00532
http://purl.bioontology.org/ontology/NDFRT/N0000147059,MEPHENYTOIN,http://bio2rdf.org/drugbank:DB00532
http://purl.bioontology.org/ontology/NDFRT/N0000006401,MEPIVACAINE,http://bio2rdf.org/drugbank:DB00961
http://purl.bioontology.org/ontology/NDFRT/N0000147904,MEPIVACAINE,http://bio2rdf.org/drugbank:DB00961
http://purl.bioontology.org/ontology/NDFRT/N0000006413,MEPROBAMATE,http://bio2rdf.org/drugbank:DB00371
http://purl.bioontology.org/ontology/NDFRT/N0000146264,MEPROBAMATE,http://bio2rdf.org/drugbank:DB00371
http://purl.bioontology.org/ontology/NDFRT/N0000006010,MERCAPTOPURINE,http://bio2rdf.org/drugbank:DB01033
http://purl.bioontology.org/ontology/NDFRT/N0000147079,MERCAPTOPURINE,http://bio2rdf.org/drugbank:DB01033
http://purl.bioontology.org/ontology/NDFRT/N0000005066,MEROPENEM,http://bio2rdf.org/drugbank:DB00760
http://purl.bioontology.org/ontology/NDFRT/N0000148477,MEROPENEM,http://bio2rdf.org/drugbank:DB00760
http://purl.bioontology.org/ontology/NDFRT/N0000005766,MESALAMINE,http://bio2rdf.org/drugbank:DB00244
http://purl.bioontology.org/ontology/NDFRT/N0000147614,MESALAMINE,http://bio2rdf.org/drugbank:DB00244
http://purl.bioontology.org/ontology/NDFRT/N0000006525,MESORIDAZINE,http://bio2rdf.org/drugbank:DB00933
http://purl.bioontology.org/ontology/NDFRT/N0000147905,MESORIDAZINE,http://bio2rdf.org/drugbank:DB00933
http://purl.bioontology.org/ontology/NDFRT/N0000006531,MESTRANOL,http://bio2rdf.org/drugbank:DB01357
http://purl.bioontology.org/ontology/NDFRT/N0000146457,MESTRANOL,http://bio2rdf.org/drugbank:DB01357
http://purl.bioontology.org/ontology/NDFRT/N0000006698,METAPROTERENOL,http://bio2rdf.org/drugbank:DB00816
http://purl.bioontology.org/ontology/NDFRT/N0000147906,METAPROTERENOL,http://bio2rdf.org/drugbank:DB00816
http://purl.bioontology.org/ontology/NDFRT/N0000006436,METAXALONE,http://bio2rdf.org/drugbank:DB00660
http://purl.bioontology.org/ontology/NDFRT/N0000147110,METAXALONE,http://bio2rdf.org/drugbank:DB00660
http://purl.bioontology.org/ontology/NDFRT/N0000006631,METFORMIN,http://bio2rdf.org/drugbank:DB00331
http://purl.bioontology.org/ontology/NDFRT/N0000021984,METFORMIN,http://bio2rdf.org/drugbank:DB00331
http://purl.bioontology.org/ontology/NDFRT/N0000006650,METHADONE,http://bio2rdf.org/drugbank:DB00333
http://purl.bioontology.org/ontology/NDFRT/N0000147909,METHADONE,http://bio2rdf.org/drugbank:DB00333
http://purl.bioontology.org/ontology/NDFRT/N0000006656,METHAMPHETAMINE,http://bio2rdf.org/drugbank:DB01577
http://purl.bioontology.org/ontology/NDFRT/N0000147910,METHAMPHETAMINE,http://bio2rdf.org/drugbank:DB01577
http://purl.bioontology.org/ontology/NDFRT/N0000007315,METHAZOLAMIDE,http://bio2rdf.org/drugbank:DB00703
http://purl.bioontology.org/ontology/NDFRT/N0000146257,METHAZOLAMIDE,http://bio2rdf.org/drugbank:DB00703
http://purl.bioontology.org/ontology/NDFRT/N0000007339,METHIMAZOLE,http://bio2rdf.org/drugbank:DB00763
http://purl.bioontology.org/ontology/NDFRT/N0000145822,METHIMAZOLE,http://bio2rdf.org/drugbank:DB00763
http://purl.bioontology.org/ontology/NDFRT/N0000007345,METHIONINE,http://bio2rdf.org/drugbank:DB00134
http://purl.bioontology.org/ontology/NDFRT/N0000146983,METHIONINE,http://bio2rdf.org/drugbank:DB00134
http://purl.bioontology.org/ontology/NDFRT/N0000007365,METHOCARBAMOL,http://bio2rdf.org/drugbank:DB00423
http://purl.bioontology.org/ontology/NDFRT/N0000146232,METHOCARBAMOL,http://bio2rdf.org/drugbank:DB00423
http://purl.bioontology.org/ontology/NDFRT/N0000007367,METHOHEXITAL,http://bio2rdf.org/drugbank:DB00474
http://purl.bioontology.org/ontology/NDFRT/N0000147915,METHOHEXITAL,http://bio2rdf.org/drugbank:DB00474
http://purl.bioontology.org/ontology/NDFRT/N0000007370,METHOTREXATE,http://bio2rdf.org/drugbank:DB00563
http://purl.bioontology.org/ontology/NDFRT/N0000147916,METHOTREXATE,http://bio2rdf.org/drugbank:DB00563
http://purl.bioontology.org/ontology/NDFRT/N0000007393,METHOXSALEN,http://bio2rdf.org/drugbank:DB00553
http://purl.bioontology.org/ontology/NDFRT/N0000147183,METHOXSALEN,http://bio2rdf.org/drugbank:DB00553
http://purl.bioontology.org/ontology/NDFRT/N0000005877,METHSCOPOLAMINE,http://bio2rdf.org/drugbank:DB00462
http://purl.bioontology.org/ontology/NDFRT/N0000147918,METHSCOPOLAMINE,http://bio2rdf.org/drugbank:DB00462
http://purl.bioontology.org/ontology/NDFRT/N0000006594,METHSUXIMIDE,http://bio2rdf.org/drugbank:DB05246
http://purl.bioontology.org/ontology/NDFRT/N0000146950,METHSUXIMIDE,http://bio2rdf.org/drugbank:DB05246
http://purl.bioontology.org/ontology/NDFRT/N0000007400,METHYCLOTHIAZIDE,http://bio2rdf.org/drugbank:DB00232
http://purl.bioontology.org/ontology/NDFRT/N0000146766,METHYCLOTHIAZIDE,http://bio2rdf.org/drugbank:DB00232
http://purl.bioontology.org/ontology/NDFRT/N0000007448,METHYLDOPA,http://bio2rdf.org/drugbank:DB00968
http://purl.bioontology.org/ontology/NDFRT/N0000146248,METHYLDOPA,http://bio2rdf.org/drugbank:DB00968
http://purl.bioontology.org/ontology/NDFRT/N0000007462,METHYLERGONOVINE,http://bio2rdf.org/drugbank:DB00353
http://purl.bioontology.org/ontology/NDFRT/N0000147919,METHYLERGONOVINE,http://bio2rdf.org/drugbank:DB00353
http://purl.bioontology.org/ontology/NDFRT/N0000005717,METHYLPHENIDATE,http://bio2rdf.org/drugbank:DB00422
http://purl.bioontology.org/ontology/NDFRT/N0000147920,METHYLPHENIDATE,http://bio2rdf.org/drugbank:DB00422
